Province/Territory,Program Stream,Employer,Address,Occupation,Incorporate Status,Approved LMIAs,Approved Positions
Quebec,  Primary Agriculture,Équiporc Inc.,"Saint-Camille, QC J0A 1G0",8431-General farm workers,Corporation,1,2
Quebec,  Primary Agriculture,Érablière F.R Bolduc Inc.,"LA GUADELOUPE, QC G0M 1G0",8431-General farm workers,Corporation,2,3
Quebec,  Primary Agriculture,ÉRIC ET MARIO CHAUMONT INC.,"Sainte-Anne-des-Plaines, QC J5N 2M9",8431-General farm workers,Corporation,3,64
Quebec,  Primary Agriculture,Eugène Nadeau et Fils Inc.,"Sainte-Marguerite, QC G0S  2X",8431-General farm workers,Corporation,4,4
Quebec,  Primary Agriculture,Excavation Alain Lemay Inc.,"St-Édouard de Lotbinière, QC G0S 1Y0",8431-General farm workers,Unknown,1,5
Quebec,  Primary Agriculture,Excel-Serres Ltée,"ST-DAMASE, QC J0H 1J0",8431-General farm workers,Partnership,1,1
Quebec,  Primary Agriculture,Excel-Serres Ltée,"ST-DAMASE, QC J0H 1J0",8432-Nursery and greenhouse workers,Partnership,1,1
Quebec,  Primary Agriculture,Ferdinand Hervieux inc.,"Lanoraie, QC J0K 1E0",8431-General farm workers,Corporation,1,2
Quebec,  Primary Agriculture,Ferme A & R Turcot SENC (La),"Saint-Roch-l'Achigan, QC J0K 3H0",8431-General farm workers,Partnership,3,20
Quebec,  Primary Agriculture,Ferme ADJ Inc.,"Saint-Narcisse-Beaurivage, QC G0S 1W0",8431-General farm workers,Corporation,2,2
Quebec,  Primary Agriculture,Ferme Agraymond S.E.N.C,"St-Placide, QC J0V 2B0",8431-General farm workers,Partnership,1,1
Quebec,  Primary Agriculture,Ferme Alampco Holstein inc.,"Ste-Séraphine, QC J0A 1E0",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme Algerio Inc.,"SAINT-HENRI, QC G0R 3E0",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme Allfond inc.,"SAINT-BRUNO-DE-GUIGUES, QC J0Z 2G0",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme Amantière Inc.,"Deschambault-Grondines, QC G0A 1S0",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme Amico Inc.,"Lévis, QC G6Z 0C3",8431-General farm workers,Sole Proprietorship,1,1
Quebec,  Primary Agriculture,Ferme André Monchamp & fils ltée,"SAINT-MICHEL, QC J0L 2J0",8431-General farm workers,Corporation,1,7
Quebec,  Primary Agriculture,Ferme Angil Inc.,"STE-MÉLANIE, QC J0K 3A0",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme Annick inc.,"BAIE-DES-SABLES, QC G0J 1C0",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme Arion Senc.,"LYSTER, QC G0S  1V",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme Arolène 2020 inc.,"Saint-Isidore, QC G0R 2S0",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme Ashby et Giroux Inc,"COATICOOK, QC J1A  2S",8431-General farm workers,Corporation,1,4
Quebec,  Primary Agriculture,Ferme Aston inc.,"Saint-Léonard-d'Aston, QC J0C 1M0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",Corporation,1,1
Quebec,  Primary Agriculture,Ferme Aston inc.,"Saint-Léonard-d'Aston, QC J0C 1M0",8431-General farm workers,Corporation,2,6
Quebec,  Primary Agriculture,Ferme Audibel SENC,"Issoudun, QC G0S 1L0",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme Auger inc.,"SAINT-LÉON-LE-GRAND, QC J0K 2W0",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme Aulnoise (div. Laitière) inc.,"SAINT-ROCH-DES-AULNAIES, QC G0R 4E0",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme aux saveurs des monts,"Val-des-Monts, QC J8N 7V3",8431-General farm workers,Unknown,2,3
Quebec,  Primary Agriculture,Ferme Avicole Benoît Fontaine Inc.,"Stanbridge Station, QC J0J 2J0",8431-General farm workers,Sole Proprietorship,1,1
Quebec,  Primary Agriculture,Ferme Avicole Bernard Morin et Fils Inc.,"SAINT-BERNARD-MICHAUDVILLE, QC J0H 1C0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",Sole Proprietorship,1,3
Quebec,  Primary Agriculture,Ferme Avicole Bernard Morin et Fils Inc.,"SAINT-BERNARD-MICHAUDVILLE, QC J0H 1C0",8431-General farm workers,Sole Proprietorship,1,2
Quebec,  Primary Agriculture,Ferme Avicole Famille McOuat Inc. / McOuat Family Poultry Farms Inc.,"St-André-d'Argenteuil, QC J0V 1X0",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme avicole Jean Brodeur inc.,"Saint-Pie, QC J0H 1W0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",Corporation,1,1
Quebec,  Primary Agriculture,Ferme avicole Jean Brodeur inc.,"Saint-Pie, QC J0H 1W0",8431-General farm workers,Corporation,1,2
Quebec,  Primary Agriculture,Ferme Avicole MLG Bourdeau inc.,"Saint-Chrysostome, QC J0S 1R0",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme Avicole Rigaud inc.,"Ste-Justine-de-Newton, QC J0P 1Y0",8431-General farm workers,Corporation,2,2
Quebec,  Primary Agriculture,Ferme B.S. Turin Senc.,"COMPTON, QC J0B 1L0",8431-General farm workers,Sole Proprietorship,2,2
Quebec,  Primary Agriculture,Ferme Badat 2016 inc.,"Kingsey Falls, QC J0A 1B0",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme Baie des Rapides Jerseys Inc.,"Ormstown, QC J0S 1K0",8431-General farm workers,Corporation,2,2
Quebec,  Primary Agriculture,Ferme Bard inc.,"Ste-Anne-de-la-Pocatière, QC G0R 1Z0",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme Baril et Frère inc.,"Plessisville, QC G6L  2Y",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme Barjo inc.,"Baie-Saint-Paul, QC G3Z 2E3",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme Beaudry et Fils Inc,"ST-VALÉRIEN-DE-MILTON, QC J0H 2B0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",Corporation,1,1
Quebec,  Primary Agriculture,Ferme Bédard et Blouin inc.,"Québec, QC G1C 1A1",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme Bédard et Blouin inc.,"Québec, QC G1C 1A1",8432-Nursery and greenhouse workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme Bého inc,"Ange-Gardien, QC J0E 1E0",8431-General farm workers,Corporation,3,3
Quebec,  Primary Agriculture,Ferme Belfau Inc.,"Rivière-Ouelle, QC G0L  2C",8431-General farm workers,Partnership,1,1
Quebec,  Primary Agriculture,Ferme BELJEALENE s.e.n.c,"YAMACHICHE, QC G0X 3L0",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme Belle-Rivière S.E.N.C.,"Mirabel, QC J7N 2T8",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme Bellevue et fils inc.,"DESCHAILLONS-SUR-SAINT-LAURENT, QC G0S 1G0",8431-General farm workers,Corporation,1,2
Quebec,  Primary Agriculture,Ferme Benoit et Denise Gaudreau,"Neuville, QC G0A  2R",8431-General farm workers,Sole Proprietorship,1,5
Quebec,  Primary Agriculture,Ferme Benoit Morneau Inc,"KAMOURASKA, QC G0L 1M0",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme BEN-TAR Inc.,"PLESSISVILLE, QC G6L 2Y2",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme Bérichel et Fils 2007 Inc.,"SAINT-BRUNO-DE-GUIGUES, QC J0Z 2G0",8431-General farm workers,Sole Proprietorship,1,1
Quebec,  Primary Agriculture,Ferme Berleur & fils inc.,"Saint-Sébastien, QC J0J 2C0",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme Berlumil inc,"St-Lazare, QC G0R 3J0",8431-General farm workers,Unknown,1,1
Quebec,  Primary Agriculture,FERME BERLYNGO INC.,"Saint-Simon-Les-Mines, QC G0M 1K0",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme Berni 2001 Inc.,"Ste-Elisabeth de Warwick, QC J0A  1M",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme Bernoise SENC,"SAINT-SAMUEL, QC G0Z 1G0",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme Bertco inc,"BAIE-DU-FEBVRE, QC J0G 1A0",8431-General farm workers,Corporation,1,2
Quebec,  Primary Agriculture,Ferme Biosébi (9277-5709 Québec Inc.),"St-Félix-de-Kingsey, QC J0B 2T0",8431-General farm workers,Sole Proprietorship,2,3
Quebec,  Primary Agriculture,Ferme Blondeau 2000 inc.,"STE-ÉLIZABETH-DE-WARWICK, QC J0A 1M0",8431-General farm workers,Partnership,1,2
Quebec,  Primary Agriculture,Ferme Boeufs des Patriotes inc.,"Saint-Jean-sur-Richelieu, QC J2Y 1H5",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme Boily SENC.,"SAINT-BRUNO, QC G0W 2L0",8431-General farm workers,Co-operative,1,1
Quebec,  Primary Agriculture,Ferme Bon-Conseil inc.,"NOTRE-DAME-DU-BON-CONSEIL, QC J0C 1A0",8431-General farm workers,Corporation,1,3
Quebec,  Primary Agriculture,Ferme Bonvache Inc,"LYSTER, QC G0S 1V0",8431-General farm workers,Corporation,3,3
Quebec,  Primary Agriculture,Ferme Boulerice et fils enr.,"SAINT-ÉDOUARD, QC J0L 1Y0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",Sole Proprietorship,1,1
Quebec,  Primary Agriculture,Ferme Boulet Inc.,"SAINT-FRANÇOIS-DE-LA-RIVIÈRE-DU-SUD, QC G0R 3A",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme Bourdeau et Fils Senc,"FRANKLIN, QC J0S 1N0",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme Boutinette Inc.,"Warwick, QC J0A 1M0",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme Bovine au Reflet des Vosges S.E.N.C.,"St-Damase, QC G0J 2J0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",Corporation,1,1
Quebec,  Primary Agriculture,Ferme BR Dynamique inc.,"Saint-Patrice-de-Beaurivage, QC g0s 1b0",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme Brassard & fils inc.,"PLESSISVILLE, QC G6L 2Y2",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme Bréniel & Fils Senc,"SAINTE-HYACINTHE, QC J2R  1H","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",Corporation,1,1
Quebec,  Primary Agriculture,Ferme Brienz inc.,"Kingsey Falls, QC J0A 1B0",8431-General farm workers,Corporation,2,3
Quebec,  Primary Agriculture,Ferme Bryhill inc.,"Ormstown, QC J0S 1K0",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme Buechi inc.,"NICOLET, QC J3T 1T7","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",Corporation,1,1
Quebec,  Primary Agriculture,Ferme C.M.F. Senc,"Ange-Gardien, QC J0E 1E0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",Partnership,1,1
Quebec,  Primary Agriculture,Ferme C.S. Bergeron Inc.,"Saint-Flavien, QC G0S 2M0",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme Cabriolait Inc.,"St-Agapit, QC G0S 1Z0",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme Cadet Roussel,"Mont Saint Grégoire, QC J0J 1K0",8431-General farm workers,Unknown,1,1
Quebec,  Primary Agriculture,Ferme Canarel senc,"Brigham, QC J2K  4Z",8431-General farm workers,Partnership,1,2
Quebec,  Primary Agriculture,Ferme Carbonneau Enr.,"Coaticook, QC J1A 2S1",8431-General farm workers,Partnership,1,1
Quebec,  Primary Agriculture,Ferme Cardinal & fils S.E.N.C.,"Sainte-Justine-de-Newton, QC J0P 1T0",8431-General farm workers,Corporation,1,2
Quebec,  Primary Agriculture,Ferme Car-Gill SENC.,"Godmanchester, QC J0S 1H0",8431-General farm workers,Partnership,1,1
Quebec,  Primary Agriculture,Ferme Carinan Inc.,"Saint-Henri, QC G0R  3E",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme Carpentier & fils Inc.,"Béarn, QC J0Z 1G0",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme Casgrain et Fils inc.,"RIVIÈRE-OUELLE, QC G0L 2C0",8431-General farm workers,Corporation,2,2
Quebec,  Primary Agriculture,Ferme Catélie,"Donnacona, QC G3M 1C8",8431-General farm workers,Unknown,1,1
Quebec,  Primary Agriculture,Ferme Cavaglia 2011 inc.,"St-Elphège, QC J0G 1J0",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme Celijean S.E.N.C.,"SAINT-THURIBE, QC G0A 4H0",8431-General farm workers,Partnership,1,2
Quebec,  Primary Agriculture,Ferme Chantal inc.,"Ste-Perpétue, QC J0C 1R0",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme Charejo Inc.,"St-Rock Ouest, QC J0K 3H0",8431-General farm workers,Sole Proprietorship,1,3
Quebec,  Primary Agriculture,Ferme Charel senc,"CHAMPLAIN, QC G0X 1C0",8431-General farm workers,Corporation,1,2
Quebec,  Primary Agriculture,Ferme Choisel Inc.,"SAINT-BLAISE-SUR-RICHELIEU, QC J0J 1W0",8431-General farm workers,Sole Proprietorship,2,2
Quebec,  Primary Agriculture,Ferme Christal SENC,"Sainte-Christine, QC J0H  1H",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme Christian Asselin inc.,"Lanoraie, QC J0K 1E0",8431-General farm workers,Corporation,1,8
Quebec,  Primary Agriculture,Ferme Christian Dufresne Inc.,"St-Gabriel-de Brandon, QC J0K  2N",8431-General farm workers,Corporation,1,3
Quebec,  Primary Agriculture,Ferme Christian Marois,"St-Joachim-de-Shefford, QC J0E 2G0",8431-General farm workers,Sole Proprietorship,1,1
Quebec,  Primary Agriculture,Ferme Cidricole Équinoxe Inc.,"FARNHAM, QC J2N 2P9",8431-General farm workers,Corporation,1,2
Quebec,  Primary Agriculture,Ferme Clairbois inc.,"SAINT-SAMUEL, QC G0Z 1G0",8431-General farm workers,Corporation,2,2
Quebec,  Primary Agriculture,Ferme Clair-Gré Inc.,"SAINT-OURS, QC J0G 1P0",8431-General farm workers,Sole Proprietorship,1,2
Quebec,  Primary Agriculture,Ferme Claudor S.E.N.C,"St-Adrien d'Irlande, QC G0N  1M",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme Claustar inc.,"Princeville, QC G6L  4K",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme Clermont Rioux inc.,"Saint-Jean-de-Dieu, QC G0L 3M0",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme Clerval inc.,"ST-ZÉPHIRIN-DE-COURVAL, QC J0G 1V0",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme Clo-Bel 2011 inc.,"Louiseville, QC J5V 2L4","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",Corporation,1,1
Quebec,  Primary Agriculture,Ferme Cloutier et Frères SENC,"SAINT-ANDRÉ D'ARGENTEUIL, QC J0V 1X0",8431-General farm workers,Partnership,1,1
Quebec,  Primary Agriculture,Ferme CMJI Robert inc.,"ROUGEMONT, QC J0L 1M0",8431-General farm workers,Corporation,2,23
Quebec,  Primary Agriculture,Ferme Comestar Holstein Inc,"VICTORIAVILLE, QC G6T 0S9",8431-General farm workers,Partnership,5,5
Quebec,  Primary Agriculture,Ferme Conrad Giroux Inc.,"Saint-Bernard, QC G0S 2G0",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,FERME COURLIN INC,"Saint-Éphrem-de-Beauce, QC G0M 1R0",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme Couture inc.,"Stratford, QC G0Y 1P0",8431-General farm workers,Corporation,2,7
Quebec,  Primary Agriculture,Ferme Craigal 1826 Inc,"HOWICK, QC J0S 1G0",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme Crimaro Inc.,"Fugèreville, QC J0Z  2A",8431-General farm workers,Corporation,3,4
Quebec,  Primary Agriculture,Ferme Cybèle La Pocatière inc.,"La Pocatière, QC G0R 1Z0",8431-General farm workers,Corporation,1,2
Quebec,  Primary Agriculture,Ferme D.L Méthé inc.,"Henryville, QC J0J 1E0",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme D.M.L. Inc.,"Saint-Bernard, QC G0S 2G0",8431-General farm workers,Co-operative,1,1
Quebec,  Primary Agriculture,Ferme d'Albanel Inc.,"Albanel, QC G8M 3L3",8431-General farm workers,Partnership,2,2
Quebec,  Primary Agriculture,Ferme Damamissa inc.,"L'Isle-Verte, QC G0L 1K0",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme Damilie-Porcs inc.,"St-Barnabé-Nord, QC G0X 2K0",8431-General farm workers,Corporation,2,2
Quebec,  Primary Agriculture,Ferme Danibel inc.,"ST-ROCH-OUEST, QC J0K 3H0",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme Daniel Blais inc.,"Saint-Jean-de-l'île-d'Orléans, QC G0A 3W0",8431-General farm workers,Unknown,2,6
Quebec,  Primary Agriculture,Ferme Daniel Coutu Inc.,"SAINT-THOMAS, QC J0K  3L",8431-General farm workers,Corporation,1,3
Quebec,  Primary Agriculture,Ferme Dani-Jean Inc.,"Alma, QC G8E 1X5",8431-General farm workers,Corporation,2,2
Quebec,  Primary Agriculture,Ferme Danmarc Inc.,"Bécancour, QC G9H 1P4",8431-General farm workers,Corporation,3,3
Quebec,  Primary Agriculture,Ferme Dave Tourigny inc.,"Saint-Germain de Grantham, QC J0C  1K",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme David Simard,"Sainte-Anne-de-Beaupré, QC G0A 3C0",8431-General farm workers,Sole Proprietorship,1,2
Quebec,  Primary Agriculture,Ferme de la Petite Suisse,"Rimouski, QC G0L 1B0",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme de la Pointe inc.,"Saint-Alexis, QC J0K 1T0",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme de la Route Inc.,"SAINTE-AGATHE-de-Lotbinière, QC G0S 2A0",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme de l'Hétrière Inc.,"Saint-Charles-de-Bellechasse, QC G0R 2T0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",Corporation,1,1
Quebec,  Primary Agriculture,Ferme Dechan Inc.,"Tring-Jonction, QC G0N 1X0",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme Degau Inc.,"Neuville, QC G0A 2R0",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme Demca inc.,"Saint-Arsène, QC G0L  2K","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",Corporation,1,1
Quebec,  Primary Agriculture,Ferme Dency Senc.,"Saint-Antoine Isle-aux-Grues, QC G0R 1P0",8431-General farm workers,Sole Proprietorship,1,1
Quebec,  Primary Agriculture,FERME DENIS ET ÉTIENNE GAGNON INC.,"Saint-Charles-de-Bellechasse, QC G0R 2T0",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme Denis et Frères senc.,"Mirabel, QC J7N 2R9",8431-General farm workers,Partnership,1,4
Quebec,  Primary Agriculture,Ferme des Feuilles (Albanel) Inc.,"Albanel, QC G8M 3L3",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme des Flandres 1985 Enr.,"St-Télésphore, QC J0P 1Y0",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme des fleurs (Albanel) inc.,"Albanel, QC G8M 3L3",8431-General farm workers,Corporation,1,3
Quebec,  Primary Agriculture,Ferme des Ormes SENC,"PIERREVILLE, QC J0G 1J0",8431-General farm workers,Partnership,1,3
Quebec,  Primary Agriculture,Ferme des Pics inc.,"Palmarolle, QC J0Z 3C0",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme des Rasades inc.,"Notre-Dame-des-Neiges, QC G0L 4K0",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme des Rosalies (2005) Inc,"SAINT-HYACINTHE, QC J2R 1Y3",8431-General farm workers,Corporation,1,2
Quebec,  Primary Agriculture,Ferme des Ruisseaux SENC,"ALMA, QC G8B  5V",8431-General farm workers,Sole Proprietorship,1,1
Quebec,  Primary Agriculture,Ferme Des Saults inc.,"ste-Brigitte des saults, QC J0C 1E0",8431-General farm workers,Unknown,1,1
Quebec,  Primary Agriculture,Ferme des Sommets (9122-7546 Québec inc.),"Ascot Corner, QC J0B 1A0",8431-General farm workers,Corporation,1,1
Quebec,  Primary Agriculture,Ferme des Trois Sources inc.,"St-Alphonse de Granby, QC J0E  2A",8431-General farm workers,Co-operative,1,1
