Province/Territoire,Volet,Employeur,Adresse,Profession sous CNP 2011,Postes Approuvés 
,,Ferme Guy Champagne Inc.,"Lanoraie, QC J0K 1E0",8431-Ouvriers agricoles,32
,,Ferme Guy Lefrançois & fils Inc.,"St-Rémi, QC J0L 2L0",8431-Ouvriers agricoles,20
,,Ferme H. Daigneault & fils Inc.,"St. Michel, QC J0L 2J0",8611-Manoeuvres à la récolte,6
,,Ferme Holdream Inc,"St-Honoré-de-Shenley, QC G0M 1V0",8431-Ouvriers agricoles,1
,,Ferme Imaro SENC,"Deschaillons-sur-St-Laurent, QC G0S 1G0",8431-Ouvriers agricoles,1
,,Ferme Imperiale Senc.,"Noyan, QC J0J 1B0",8431-Ouvriers agricoles,2
,,Ferme J P Poulin Et Fils Inc,"St-Georges, QC G5Z 1V3",8431-Ouvriers agricoles,1
,,Ferme J. Veillette Inc.,"St-Maurice, QC G0X 2X0",8431-Ouvriers agricoles,2
,,Ferme J.G. Guillet et Fils inc.,"Saint-Damase, QC J0H 1J0",8431-Ouvriers agricoles,3
,,Ferme Jean Desrochers inc.,"Saint-Jacques, QC J0K 2R0",8431-Ouvriers agricoles,2
,,Ferme Jean-Luc Bibeau inc.,"St-Michel, QC J0L 2J0",8431-Ouvriers agricoles,4
,,Ferme Jean-Pierre Plante inc.,"St-Laurent-de-l'Île-d'Orléans, QC G0A 3Z0",8431-Ouvriers agricoles,6
,,Ferme Jean-Yves Gamelin inc.,"Pierreville, QC J0G 1J0",8431-Ouvriers agricoles,11
,,Ferme JML Robert senc.,"Saint-Pie, QC J0H 1W0",8431-Ouvriers agricoles,1
,,Ferme Jocy inc.,"Saint-Modeste, QC G0L 3W0",8431-Ouvriers agricoles,1
,,Ferme Jolicap inc.,"Cap-Saint-Ignace, QC G0R 1H0",8431-Ouvriers agricoles,1
,,Ferme Josef Husler Senc.,"Farnham, QC J2N 2R2",8431-Ouvriers agricoles,3
,,Ferme Kingsey inc.,"Kingsey-Falls, QC J0A 1B0",8431-Ouvriers agricoles,2
,,Ferme L. & J. Gagnon Inc.,"Saint-Adelphe-de-Champlain, QC G0X 2G0",8431-Ouvriers agricoles,1
,,Ferme L.Campbell & Fils Inc.,"Sainte-Sabine, QC J0J 2B0",8431-Ouvriers agricoles,1
,,Ferme L.M. Drainville & Fils Inc.,"St-Thomas, QC J0K 3L0",8431-Ouvriers agricoles,6
,,Ferme la Bichette inc.,"Tingwick, QC J0A 1L0",8431-Ouvriers agricoles,1
,,Ferme Labbé et Fils Inc.,"Saint-Odilon-de-Cranbourne, QC G0S 3A0",8431-Ouvriers agricoles,1
,,Ferme Laitière Blondin Inc.,"St-Placide, QC J0V 2B0",8431-Ouvriers agricoles,1
,,Ferme Laitière du Village inc.,"Ste-Agathe-de-Lotbinière, QC G0S 2A0",8431-Ouvriers agricoles,2
,,Ferme Laitière Ouellet inc.,"St-Alexandre, QC G0L 2G0",8431-Ouvriers agricoles,2
,,Ferme Landrynoise inc.,"St-Albert, QC J0A 1E0","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",1
,,Ferme Laurier inc.,"Saint-Basile, QC G0A 3G0",8431-Ouvriers agricoles,1
,,Ferme Lecduff inc.,"St-Germain-de-Grantham, QC J0C 1K0",8431-Ouvriers agricoles,1
,,Ferme Légil Inc.,"Princeville, QC G6L 4K4",8431-Ouvriers agricoles,3
,,Ferme Léo Jacobs et fils Inc.,"Cap-Santé, QC G0A 1L0",8431-Ouvriers agricoles,1
,,Ferme Léonce Plante SENC,"Saint-Laurent-de-l'Île-d'Orléans, QC G0A 3Z0",8431-Ouvriers agricoles,12
,,Ferme Lise Charbonneau inc.,"St-Roch-de-l'Achigan, QC J0K 3H0",8431-Ouvriers agricoles,1
,,Ferme Lorka (2014) inc,"Ste-Croix, QC G0S 2H0",8431-Ouvriers agricoles,1
,,Ferme Louis Gosselin inc.,"Saint-Laurent-de-l'Île-d'Orléans, QC G0A 3Z0",8431-Ouvriers agricoles,14
,,Ferme Louis&Francine Charbonneau s.e.n.c.,"St-Eustache, QC J7R 0E2",8432-Ouvriers de pépinières et de serres,3
,,Ferme Lubéric inc.,"Rivière-Ouelle, QC G0L 2C0",8431-Ouvriers agricoles,1
,,Ferme M. et G. L'Heureux inc.,"Saint-Henri, QC G0R 3E0",8431-Ouvriers agricoles,1
,,Ferme Maraîchère A. Guinois & Fils Inc.,"St-Jacques-le-Mineur, QC J0J 1Z0",8431-Ouvriers agricoles,4
,,,,8611-Manoeuvres à la récolte,14
,,Ferme Marcel inc.,"Fugèreville, QC J0Z 2A0",8431-Ouvriers agricoles,2
,,Ferme Marcel Nadeau et Frères Inc,"St-Bernard, QC G0S 2G0",8431-Ouvriers agricoles,2
,,Ferme Maurice & Philippe Vaillancourt Inc.,"Saint-Laurent-de-l'Île-d'Orléans, QC G0A 3Z0",8431-Ouvriers agricoles,56
,,FERME MAURICE MONDOR INC,"Lanoraie, QC J0K 1E0",8431-Ouvriers agricoles,2
,,Ferme MC Mercier Inc.,"St-Roch-Ouest, QC J0K 3H0",8431-Ouvriers agricoles,5
,,Ferme Michel et Matthieu Cloutier inc.,"Coaticook, QC J1A 2S2",8431-Ouvriers agricoles,2
,,Ferme Michel et Nicole Crête Inc.,"Dundee, QC J0S 1L0",8431-Ouvriers agricoles,1
,,Ferme Michel Pouliot Inc.,"Albanel, QC G8M 3L3",8431-Ouvriers agricoles,1
,,Ferme Mireille et Clément Gosselin SENC,"St-Nicolas, QC G7A 2N3",8431-Ouvriers agricoles,4
,,Ferme Mirolait inc.,"Ste-Gertrude-Manneville, QC J0Y 2L0",8431-Ouvriers agricoles,1
,,Ferme Nauly 2001 inc.,"Tingwick, QC J0A 1L0",8431-Ouvriers agricoles,2
,,Ferme Norlou inc.,"St-Luc-de-Vincennes, QC G0X 3K0",8431-Ouvriers agricoles,1
,,Ferme Olympe inc.,"Ste-Brigitte-des-Saults, QC J0C 1E0",8431-Ouvriers agricoles,2
,,Ferme Onésime Pouliot Inc.,"St-Jean-de-l'Île-d'Orléans, QC G0A 3W0",8431-Ouvriers agricoles,204
,,Ferme P. & M. Champagne inc.,"St-Bernard, QC G0S 2G0",8431-Ouvriers agricoles,1
,,Ferme P.E. Toupin & Fils Inc,"Saint-Jean-Sur-Richelieu, QC J2Y 1J5",8431-Ouvriers agricoles,3
,,Ferme Paquette-Dessureaux,"Ste-Geniviève-de-Batiscan, QC G0X 2R0",8431-Ouvriers agricoles,3
,,Ferme Paul Massicotte & Fils Inc.(Massibec),"Champlain, QC G0X 1C0",8431-Ouvriers agricoles,4
,,Ferme Philippe Hubert Inc.,"Nicolet, QC J3T 1T6",8431-Ouvriers agricoles,2
,,Ferme Pier-Lis inc.,"Laurierville, QC G0S 1P0",8431-Ouvriers agricoles,1
,,Ferme Porcine JA-NI inc.,"St-David, QC J0G 1L0",8431-Ouvriers agricoles,2
,,Ferme Porc-Saint senc.,"Windsor, QC J1S 1J8",8431-Ouvriers agricoles,3
,,Ferme R. Bordeleau inc,"Clerval, QC J0Z 1R0",8431-Ouvriers agricoles,3
,,Ferme R. Kundert inc.,"Bécancour, QC G9H 4E6",8431-Ouvriers agricoles,1
,,FERME R.D.S. INC.,"Saint-Flavien, QC G0S 2M0",8431-Ouvriers agricoles,4
,,Ferme R.P.,"Notre-Dame-du-Bon-Conseil, QC J0C 1A0",8431-Ouvriers agricoles,1
,,Ferme R.Vaillancourt et Fils Inc.,"Trois-Rivières, QC G8V 1Z1",8431-Ouvriers agricoles,3
,,Ferme Ranjall inc.,"St-Christophe-d'Arthabaska, QC G6S 0N8",8431-Ouvriers agricoles,1
,,Ferme Raymond & Fils inc.,"Rivière-du-Loup, QC G5R 5M3",8431-Ouvriers agricoles,1
,,Ferme Rémillard et Tisseur Inc.,"St-Michel, QC J0L 2J0",8431-Ouvriers agricoles,3
,,Ferme René Perreault Inc.,"Ste-Anne-de-la-Pérade, QC G0X 2J0",8431-Ouvriers agricoles,1
,,Ferme Rhetaise Inc.,"Nicolet, QC J3T 1T5",8431-Ouvriers agricoles,3
,,Ferme Richard Cammaert Inc.,"Lanoraie, QC J0K 1E0",8431-Ouvriers agricoles,5
,,Ferme Richer Inc,"St-Paul-de-l'Île-aux-Noix, QC J0J 1G0",8431-Ouvriers agricoles,2
,,Ferme Rioux et Fils Inc.,"St-Tharcisius, QC G0J 3G0",8431-Ouvriers agricoles,1
,,Ferme Robert & Johanne Deneault inc.,"St-Valentin, QC J0J 2E0",8431-Ouvriers agricoles,1
,,Ferme Rochalain Inc.,"St-Albert, QC J0A 1E0",8431-Ouvriers agricoles,6
,,Ferme Roua inc.,"St-Jean-sur-Richelieu, QC J2Y 1H6",8431-Ouvriers agricoles,1
,,Ferme Roulante 1999 inc,"Tingwick, QC J0A 1L0",8431-Ouvriers agricoles,6
,,Ferme Roxsam inc.,"St-Lambert, QC G0S 2W0",8431-Ouvriers agricoles,1
,,Ferme S.C.H. Inc.,"Saint-Charles-sur-Richelieu, QC J0H 2G0",8431-Ouvriers agricoles,1
,,Ferme Saniben inc.,"St-François-de-la-Rivière-sud, QC G0R 3A0",8431-Ouvriers agricoles,6
,,Ferme Serge Nadon (9029-2111 Qc. inc),"Laval, QC H7P 4L7",8431-Ouvriers agricoles,7
,,Ferme Sofia inc.,"Saint-Joseph-de-Kamouraska, QC G0L 3P0",8431-Ouvriers agricoles,1
,,Ferme Stéphane Wolfe Inc.,"St-Jacques, QC J0K 2R0",8431-Ouvriers agricoles,1
,,Ferme Stoïque (2012) inc.,"Roxton-Falls, QC J0H 1E0",8431-Ouvriers agricoles,1
,,Ferme St-Ours Inc.,"St-Ours, QC J0G 1P0",8431-Ouvriers agricoles,3
,,Ferme St-Pierre Inc.,"Courcelles, QC G0M 1C0",8431-Ouvriers agricoles,3
,,Ferme Strebel Et Fils Inc.,"Saint-Blaise-sur-Richelieu, QC J0J 1W0",8431-Ouvriers agricoles,1
,,Ferme St-Valentin SENC,"St-Valentin, QC J0J 2E0",8431-Ouvriers agricoles,1
,,Ferme Syslic enr,"Ste-Justine-de-Newton, QC J0P 1T0",8431-Ouvriers agricoles,1
,,Ferme T & N Giroux Inc.,"St-Bernard, QC G0S 2G0",8431-Ouvriers agricoles,3
,,Ferme Tolhurst Inc,"Howick, QC J0S 1G0",8431-Ouvriers agricoles,1
,,Ferme Turcotte et Fils Senc.,"St-Bruno (Lac St-Jean), QC G0W 2L0",8431-Ouvriers agricoles,2
,,Ferme U. Grégoire et Fils Inc.,"Saint-Blaise-sur-Richelieu, QC J0J 1W0",8431-Ouvriers agricoles,1
,,Ferme Verhaegen Inc.,"Clarenceville, QC J0J 1B0",8431-Ouvriers agricoles,2
,,Ferme Vianney et Marguerite Turcot Inc.,"St-André Avellin, QC J0V 1W0",8431-Ouvriers agricoles,2
,,Ferme Yvon Boyer Inc.,"St-Michel, QC J0L 2J0",8431-Ouvriers agricoles,1
,,Fermes Éthier inc.,"Mirabel, QC J7J 1P3","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",1
,,Fermes J.N. Beauchemin & Fils Inc.,"Saint-Ours, QC J0G 1P0",8431-Ouvriers agricoles,2
,,Fraisière Faucher Inc.,"Pont-Rouge, QC G3H 1L2",8431-Ouvriers agricoles,18
,,Fraisière Lemelin SENC,"Saint-François-de-l'Île-d'Orléans, QC G0A 3S0",8431-Ouvriers agricoles,40
,,Fraisière ROU.G.I. & Fils Inc.,"Sainte-Sabine, QC J0J 2B0",8431-Ouvriers agricoles,11
,,Francois & Lise Methot inc.,"Lévis, QC G7A 2A4",8431-Ouvriers agricoles,32
,,G Ouimet et Fils Inc,"Laval, QC H7E 4P2",8431-Ouvriers agricoles,12
,,G&P HORTICULTEURS INC,"Lacolle, QC J0J 1J0",8431-Ouvriers agricoles,1
,,,,8432-Ouvriers de pépinières et de serres,2
,,Gérard Bergeron et Fils Inc,"St-Léon-le-Grand, QC J0K 2W0",8431-Ouvriers agricoles,5
,,Gestion G.R.Y.N. Gilbert Inc,"Ste-Clotilde, QC G0N 1C0",8432-Ouvriers de pépinières et de serres,12
,,Gidavin Inc,"Ste-Mélanie, QC J0K 3A0",8432-Ouvriers de pépinières et de serres,8
,,Groupe Ataca inc.,"Lévis, QC G6V 8V6",8431-Ouvriers agricoles,3
,,Groupe Fleurineau inc,"Laval, QC H7X 4A8",8431-Ouvriers agricoles,3
,,Groupe Ladouceur Inc.,"Mirabel, QC J7J 1Z6",8431-Ouvriers agricoles,2
,,Groupe Lieutenant Inc.,"Stoke, QC J0B 3G0",8431-Ouvriers agricoles,1
,,Guinois & Frères Ltée,"St-Isidore, QC J0L 2A0",8431-Ouvriers agricoles,28
,,Guy & Lyne Berthiaume SENC,"Mirabel, QC J7N 2W2",8431-Ouvriers agricoles,8
,,Inter Agro Inc.,"St-Isidore, QC G0S 2S0",8431-Ouvriers agricoles,2
,,Intermiel Inc.,"Mirabel, QC J7N 3M3",8431-Ouvriers agricoles,43
,,Isabelle Inc.,"St-Michel, QC J0L 2J0",8431-Ouvriers agricoles,16
,,J. + L. Faille Senc.,"Franklin, QC J0S 1E0",8431-Ouvriers agricoles,5
,,J. M. Lacroix et Fils inc.,"Laval, QC H7R 6E8",8432-Ouvriers de pépinières et de serres,20
,,J.J. Croteau Inc.,"Saint-Fortunat, QC G0P 1G0",8431-Ouvriers agricoles,2
,,Jardin Dion Inc.,"Ste-Thérèse, QC J7E 2A9",8432-Ouvriers de pépinières et de serres,6
,,Jardin WG Charlebois Inc.,"Valleyfield, QC J6S 2W8",8432-Ouvriers de pépinières et de serres,4
,,Jardin Zotic Inc,"St-Rémi, QC J0L 2L0",8432-Ouvriers de pépinières et de serres,6
,,Jardinier Rolland Legault & fils Inc.,"Côteau-du-Lac, QC J0P 1B0",8431-Ouvriers agricoles,6
,,Jardins Martin Riendeau Inc.,"St-Rémi, QC J0L 2L0",8431-Ouvriers agricoles,7
,,JARDINS PAQUETTE INC,"Sutton, QC J0E 2K0",8432-Ouvriers de pépinières et de serres,18
,,Jardins Purdélys inc.,"St-Isidore, QC J0L 2A0",8431-Ouvriers agricoles,9
,,Jardins Ricard Inc.,"Louiseville, QC J5V 2L4",8431-Ouvriers agricoles,14
,,Jefo Nutrition Inc,"St-Hyacinthe, QC J2S 7B6",8431-Ouvriers agricoles,5
,,Kildare I Inc.,"St-Ambroise-de-Kildare, QC J0K 1C0",8431-Ouvriers agricoles,1
,,La Cannebergière senc,"Laurierville, QC G0S 1P0",8431-Ouvriers agricoles,2
,,La compagnie d'arbres Patrick F. Downey inc.,"Sherbrooke, QC J1M 1Z3",8432-Ouvriers de pépinières et de serres,12
,,La compagnie du chêne bleu inc.,"Henryville, QC J0J 1E0","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",1
,,La Ferme A & R Turcot Senc,"Saint-Roch-de l'Achigan, QC J0K 3H0",8431-Ouvriers agricoles,2
,,La Ferme à Frédérique enr.,"Lévis, QC G7A 2A1",8431-Ouvriers agricoles,4
,,La Ferme Benoit Bilodeau Inc.,"St-Patrice, QC G0S 1B0",8431-Ouvriers agricoles,1
,,La Ferme Bryhill inc.,"Ormstown, QC J0S 1K0",8431-Ouvriers agricoles,1
,,La Ferme Côte d'Or inc.,"Saint-Éloi, QC G0L 2V0",8431-Ouvriers agricoles,2
,,La Ferme Grover Inc.,"Laval, QC H7X 4G2",8431-Ouvriers agricoles,2
,,,,8432-Ouvriers de pépinières et de serres,37
,,La Ferme Pittet Inc,"St-Tite, QC G0X 3H0",8431-Ouvriers agricoles,1
,,La Fruiteraie de la Famille Gadbois senc,"Rougemont, QC J0L 1M0",8431-Ouvriers agricoles,5
,,La Jardinerie Fernand Fortier Inc,"Princeville, QC G6L 4K6",8431-Ouvriers agricoles,20
,,La Légumière Y.C. Inc.,"St-Rémi, QC J0L 2L0",8431-Ouvriers agricoles,28
,,La Récolte des Cantons,"Bromont, QC J2L 2Z9",8431-Ouvriers agricoles,1
,,La Suisse Normande inc,"St-Roch-Ouest, QC J0K 3H0",8431-Ouvriers agricoles,2
,,La Terre D'en Haut Inc.,"St-Alexis, QC J0K 1T0",8431-Ouvriers agricoles,2
,,Le Fief de la Rivière SENC,"Bécancour, QC G9H 1M8",8431-Ouvriers agricoles,2
,,Le Jardin d'Augustin inc.,"Mirabel, QC J7N 2C8",8432-Ouvriers de pépinières et de serres,3
,,le maraicher de batiscan enr,"batiscan, QC G0X 1A0",8431-Ouvriers agricoles,10
,,Le Potager Montréalais Ltée,"Ste-Clotilde, QC J0L 1W0",8431-Ouvriers agricoles,4
,,Le Roi De La Fraise enr.,"St-Paul-d'Abbotsford, QC J0E 1A0",8431-Ouvriers agricoles,7
,,Le Verger du Père de la Fraise,"St-Paul-d'Abbotsford, QC J0E 1A0",8431-Ouvriers agricoles,6
,,L'Équipoule Inc.,"Marieville, QC J3M 1J5",8431-Ouvriers agricoles,15
,,Les Atocas de l'Érable Inc.,"Plessisville, QC G6L 1R6",8431-Ouvriers agricoles,9
,,Les Bontés de la Vallée,"Brossard, QC J4Y 1H5",8431-Ouvriers agricoles,6
,,Les Canardises Inc.,"Saint-Ferréol-Les-Neiges, QC G0A 3R0",8431-Ouvriers agricoles,2
,,Les Canneberges Boivin Inc,"Saint-Rosaire, QC G0Z 1K0",8431-Ouvriers agricoles,12
,,Les Canneberges Dion inc.,"St-Cyrille-de-Wendover, QC J1Z 1K3",8431-Ouvriers agricoles,2
,,Les Canneberges d'Or 2007 inc.,"Manseau, QC G0X 1V0",8431-Ouvriers agricoles,2
,,Les Canneberges du Roy inc.,"Victoriaville, QC G6T 1T7",8431-Ouvriers agricoles,5
,,Les Cultures De Chez Nous inc.,"Sainte-Brigitte-des-Saults, QC J0C 1E0",8431-Ouvriers agricoles,20
,,Les Cultures Fortin inc.,"Saint-Patrice-de-Beaurivage, QC G0S 1B0",8431-Ouvriers agricoles,10
,,Les élevages Baillargeon inc,"Ange-Gardien, QC J0E 1E0",8431-Ouvriers agricoles,2
,,Les Élevages Charbonneau Inc.,"Saint-Louis, QC J0G 1K0",8431-Ouvriers agricoles,3
,,Les Entreprises Agri-Choux Inc,"Brownsburg-Chatham, QC J8G 1M2",8431-Ouvriers agricoles,5
,,Les Entreprises Agricoles André Desroches Inc.,"Abercorn, QC J0E 1B0",8431-Ouvriers agricoles,2
,,Les Entreprises Downey & Roberge Inc.,"Cookshire-Eaton, QC J0B 1M0",8432-Ouvriers de pépinières et de serres,6
,,Les Entreprises G.M. Benoit inc.,"Ste-Brigitte-des-Saults, QC J0C 1E0",8431-Ouvriers agricoles,2
,,Les Entreprises Guilligan Inc.,"Saint-Pierre-de-Lamy, QC G0L 4B0",8431-Ouvriers agricoles,2
,,Les Entreprises Jacques Beloin inc.,"East Hereford, QC J0B 1S0",8432-Ouvriers de pépinières et de serres,2
,,Les Entreprises Lavallée,"St-Joseph-du-Lac, QC J0N 1M0",8431-Ouvriers agricoles,2
,,Les Entreprises Normand Tellier inc.,"St-Félix-de-Valois, QC J0K 2M0",8432-Ouvriers de pépinières et de serres,15
,,Les Entreprises Robert Charette Inc,"St-Gabriel de Brandon, QC J0K 2N0",8431-Ouvriers agricoles,13
,,Les entreprises Serge Cantin inc.,"St-Christophe-d'Arthabaska, QC G6R 0S1",8431-Ouvriers agricoles,6
,,Les fermes Benallan Farms senc.,"Lachute, QC J8H 2C5",8431-Ouvriers agricoles,2
,,Les Fermes Élio Notaro & fils inc.,"Sherrington, QC J0L 2N0",8431-Ouvriers agricoles,27
,,Les Fermes Gilles Roy & Fils Ltée,"Mercier, QC J6R 2L1",8431-Ouvriers agricoles,3
,,Les Fermes Ignazio Notaro Et Fils Inc.,"Sherrington, QC J0L 2N0",8431-Ouvriers agricoles,12
,,Les Fermes Jacques Coulombe et Fils Ltée.,"St-Laurent I.O., QC G0A 3Z0",8431-Ouvriers agricoles,24
,,Les Fermes Majalyn Inc,"St-Lin Laurentides, QC J5M 1Y5",8431-Ouvriers agricoles,2
,,Les Fermes R.R. Et Fils Inc.,"St-Michel, QC J0L 2J0",8431-Ouvriers agricoles,13
,,Les Fermes Roland Pigeon & Fils Inc.,"St-Rémi, QC J0L 2L0",8431-Ouvriers agricoles,5
,,Les Fermes Serbi Inc.,"St-Eustache, QC J7R 4K3",8431-Ouvriers agricoles,30
,,Les Filles Auclair inc.,"Lavaltrie, QC J5T 3M9",8431-Ouvriers agricoles,5
,,Les Fines herbes de Chez-Nous inc.,"St-Mathieu-de-Beloeil, QC J3G 0E3",8432-Ouvriers de pépinières et de serres,2
,,Les Gazons Rouville (1988) inc.,"St-Jean-Baptiste, QC J0L 2B0",8431-Ouvriers agricoles,4
,,Les Gazons Ste-Julie Ltée,"Les Coteaux, QC J7X 1G4",8431-Ouvriers agricoles,23
,,Les Gourmets d'Amérique inc,"Rougemont, QC J0L 1M0",8431-Ouvriers agricoles,2
,,Les immeubles Clément Dubois inc.,"Lévis, QC G6V 6E1",8431-Ouvriers agricoles,1
,,Les Jardiniers Idéal Ltée,"St-Michel, QC J0L 2J0",8431-Ouvriers agricoles,17
,,,,8611-Manoeuvres à la récolte,6
,,Les Jardins A. Guérin & Fils Inc.,"Sherrington, QC J0L 2N0",8431-Ouvriers agricoles,4
,,,,8611-Manoeuvres à la récolte,36
,,Les Jardins Barry Inc.,"Ste-Anne-de-la-Pérade, QC G0X 2J0","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",1
,,,,8431-Ouvriers agricoles,18
,,,,8432-Ouvriers de pépinières et de serres,2
,,Les Jardins C. Lauzon et Fils Inc.,"Oka, QC J0N 1E0",8431-Ouvriers agricoles,9
,,Les Jardins Cérès (9142-8854 Qc Inc.),"Yamachiche, QC G0X 3L0",8431-Ouvriers agricoles,8
,,Les Jardins Claude et Louisa inc.,"St-Damase, QC J0H 1J0",8431-Ouvriers agricoles,5
,,,,8432-Ouvriers de pépinières et de serres,6
,,Les Jardins de Gallix,"Sept-Îles, QC G0G 1L0",8431-Ouvriers agricoles,3
,,Les Jardins d'Oka Inc.,"Oka, QC J0N 1E0",8431-Ouvriers agricoles,7
,,Les Jardins du Petit Tremble Enr.,"St-Antoine-Sur-Richelieu, QC J0L 1R0",8431-Ouvriers agricoles,3
,,Les jardins G & R Ltée,"St-Lin-Laurentides, QC J5M 2N1",8431-Ouvriers agricoles,16
,,Les Jardins Lefort Inc.,"Ste-Clotilde, QC J0L 1W0",8431-Ouvriers agricoles,6
,,Les Jardins Legault Fournel SENC,"Laval, QC H7E 4P2",8431-Ouvriers agricoles,4
,,Les Jardins M.G. S.E.N.C.,"Ste-Madeleine, QC J0H 1S0",8431-Ouvriers agricoles,20
,,Les Jardins Martin Lemire senc,"Oka, QC J0N 1E0",8431-Ouvriers agricoles,4
,,Les Jardins Michel Corbeil Inc.,"St-Eustache, QC J7K 4K3",8431-Ouvriers agricoles,1
,,,,8432-Ouvriers de pépinières et de serres,6
,,Les Jardins Paul Cousineau & Fils Inc.,"St-Constant, QC J5A 0R2","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",1
,,,,8431-Ouvriers agricoles,63
,,,,8432-Ouvriers de pépinières et de serres,1
,,Les Jardins Sorel Inc.,"St-Michel, QC J0L 2J0",8431-Ouvriers agricoles,11
,,Les Jardins Vegibec inc.,"Oka, QC J0N 1E0",8431-Ouvriers agricoles,40
,,Les Légumes R & M Inc.,"Sherrington, QC J0L 2N0",8431-Ouvriers agricoles,3
,,Les Maraîchers L & L inc.,"St-Michel, QC J0L 2J0",8431-Ouvriers agricoles,8
,,Les Maraichers MG inc.,"St-Lin-Laurentides, QC J5M 2A2",8431-Ouvriers agricoles,2
,,Les Maraichers P.A. Cousineau & Fils inc.,"Ste-Clothilde, QC J0L 1W0",8431-Ouvriers agricoles,20
,,Les Miels Raphael inc.,"Alma, QC G8E 1A1",8431-Ouvriers agricoles,2
,,Les Patates Turcot Inc.,"Saint-Lin-Laurentides, QC J5M 2A1",8431-Ouvriers agricoles,2
,,Les Pépinières Jasmin Ltée,"Montréal, QC H4R 1C7",8432-Ouvriers de pépinières et de serres,6
,,Les Pervenches,"Farnham, QC J2N 2P9",8431-Ouvriers agricoles,2
,,Les Plantations H. Cotnoir,"Compton, QC J0B 1L0",8432-Ouvriers de pépinières et de serres,2
,,Les Plantations Robert Inc,"Lac-Drolet, QC G0Y 1C0",8432-Ouvriers de pépinières et de serres,33
,,Les Pommes Enderle inc,"Hemmingford, QC J0L 1H0",8431-Ouvriers agricoles,8
,,Les Porgreg Inc.,"Saint-Hyacinthe, QC J2R 2A6",8431-Ouvriers agricoles,1
,,Les Productions Horticoles Demers Inc.,"Lévis, QC G7A 0R7",8431-Ouvriers agricoles,51
,,,,8432-Ouvriers de pépinières et de serres,1
,,Les Productions Margiric Inc.,"Laval, QC H7J 1A3","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",8
,,,,8431-Ouvriers agricoles,131
,,Les Produits Forino Inc.,"Ste-Clotilde, QC J0L 1W0",8611-Manoeuvres à la récolte,10
,,Les Récoltes Hervieux inc,"L'Assomption, QC J5W 1Z8",8431-Ouvriers agricoles,3
,,Les Ruchers Chaudière-Appalaches Inc.,"St-Sylvestre, QC G0S 3C0",8431-Ouvriers agricoles,1
,,Les Ruchers de la Mère-Michel Inc.,"Saint-Christophe-d'Arthabaska, QC G6S 0K9",8431-Ouvriers agricoles,2
,,Les Serres Caron inc,"L'Islet, QC G0R 2B0",8432-Ouvriers de pépinières et de serres,3
,,Les Serres Chlorophylle Inc,"Les Cèdres, QC J7T 1B1",8432-Ouvriers de pépinières et de serres,6
,,Les Serres Denis Lavoie & Fils Inc.,"L'Assomption, QC J5W 4X9",8432-Ouvriers de pépinières et de serres,5
,,Les Serres Frank Zyromski inc,"Rivière-Rouge, QC J0T 1T0",8432-Ouvriers de pépinières et de serres,3
,,Les Serres Gallichan Ltée,"Gallichan, QC J0Z 2B0",8432-Ouvriers de pépinières et de serres,4
,,Les Serres J.C. Lauzon & Ass. S.E.N.C.,"St-Eustache, QC J7R 0G3",8431-Ouvriers agricoles,4
,,Les Serres Jacques Barbe inc.,"St-Eustache, QC J7R 4R7",8432-Ouvriers de pépinières et de serres,43
,,Les Serres Lefort inc.,"Ste-Clotilde, QC J0L 1W0",8432-Ouvriers de pépinières et de serres,136
,,Les Serres Mario et Dominic Lacroix inc.,"Laval, QC H7R 6E8",8432-Ouvriers de pépinières et de serres,6
