Province/Territory,"Program Stream",Employer,Address,Occupation,"Incorporate Status","Requested LMIAs","Requested Positions"
"Ontario                                                                    ","High Wage","Mandi Guys Inc.","London, ON N6J 2K7","22220-Computer network and web technicians",Unknown,1,1
"Ontario                                                                    ","High Wage","MANSOOR BROTHERS ENTERPRISES INC","Toronto, ON M1V 5C4","11100-Financial auditors and accountants",Unknown,1,1
"Ontario                                                                    ","High Wage","Maria Ho Professional Real Estate Corporation","Mississauga, ON L5M 3P7","13110-Administrative assistants",Unknown,1,1
"Ontario                                                                    ","High Wage","MEDILINK GLOBAL PHARMA INC.","TORONTO, ON M5C 1S2","70012-Facility operation and maintenance managers",Unknown,1,1
"Ontario                                                                    ","High Wage","Mileaj Inc","Toronto, ON M5A 0M4","73300-Transport truck drivers",Unknown,1,2
"Ontario                                                                    ","High Wage","Mittran da Ahata Tiffin King Limited","Mississauga, ON L4T 2T9","60030-Restaurant and food service managers",Unknown,1,1
"Ontario                                                                    ","High Wage","Mohammed haroun For Tires trade inc.","HAMILTON, ON L9B 1K8","60020-Retail and wholesale trade managers",Unknown,1,1
"Ontario                                                                    ","High Wage","Monet Inc.","Richmond Hill, ON L4B 4J3","11202-Professional occupations in advertising, marketing and public relations",Unknown,1,1
"Ontario                                                                    ","High Wage","MS SOFA MANUFACTURE LTD.","BRAMPTON, ON L6T 4Z9","00015-Senior managers - construction, transportation, production and utilities",Unknown,1,1
"Ontario                                                                    ","High Wage","N.K.P Courier Company Inc.","Cambridge, ON N3H 4R7","72024-Supervisors, motor transport and other ground transit operators",Unknown,1,2
"Ontario                                                                    ","High Wage","Naran Inc.","SARNIA, ON N7T 7H2","13100-Administrative officers",Unknown,1,1
"Ontario                                                                    ","High Wage","National Engineered Fasteners Inc","Breslau, ON N0B 1M0","60010-Corporate sales managers",Unknown,1,1
"Ontario                                                                    ","High Wage","NATIONGUARD PROTECTION SERVICES INC","ST CATHARINES, ON L2R 7E1","62029-Other services supervisors",Unknown,1,3
"Ontario                                                                    ","High Wage","NATURE IMMIGRATION SERVICES INC.","BRAMPTON, ON L6X 0Z9","13110-Administrative assistants",Unknown,1,1
"Ontario                                                                    ","High Wage","New Jain Immigration Services","Etobicoke, ON M9V 3Y7","12200-Accounting technicians and bookkeepers",Unknown,1,1
"Ontario                                                                    ","High Wage","Newmans Renovations Inc.","Etobicoke, ON M9R 1V9",72310-Carpenters,Unknown,1,1
"Ontario                                                                    ","High Wage","Next Alutech Ltd","North York, ON M3N 1W2","73200-Residential and commercial installers and servicers",Unknown,1,2
"Ontario                                                                    ","High Wage","NEXUSTECH ADVISORS INC.","MISSISSAUGA, ON L4Y 4B8","20012-Computer and information systems managers",Unknown,1,1
"Ontario                                                                    ","High Wage","NORTH NATION CONSULTANTS LTD","MISSISSAGUA, ON L5T 1B6","00012-Senior managers - financial, communications and other business services",Unknown,1,1
"Ontario                                                                    ","High Wage","NORTH NATION CONSULTANTS LTD","MISSISSAGUA, ON L5T 1B6","12010-Supervisors, general office and administrative support workers",Unknown,1,1
"Ontario                                                                    ","High Wage","NORTHERN CROPSCIENCE INC.","Norht York, ON M2N 3B4","13110-Administrative assistants",Unknown,1,1
"Ontario                                                                    ","High Wage","Octave Holdings and Investments Canada Ltd","Stoney Creek, ON L8J 3T2","21300-Civil engineers",Unknown,1,1
"Ontario                                                                    ","High Wage","Odhas IT Solutions Limited","Barrie, ON L4N 0Z7","21221-Business system specialists",Unknown,1,1
"Ontario                                                                    ","High Wage","Odhas IT Solutions Limited","Barrie, ON L4N 0Z7","21223-Database analysts and data administrators",Unknown,1,1
"Ontario                                                                    ","High Wage","Odhas IT Solutions Limited","Barrie, ON L4N 0Z7","21232-Software developers and programmers",Unknown,1,1
"Ontario                                                                    ","High Wage","Odhas IT Solutions Limited","Barrie, ON L4N 0Z7","21234-Web developers and programmers",Unknown,1,1
"Ontario                                                                    ","High Wage","OMNI PRECAST Inc.","Ayr, ON N0B 1E0","22302-Industrial engineering and manufacturing technologists and technicians",Unknown,1,1
"Ontario                                                                    ","High Wage","OMNICONSTRUCT ADVISORS INC.","Mississauga, ON L5T 2J8","00015-Senior managers - construction, transportation, production and utilities",Unknown,1,1
"Ontario                                                                    ","High Wage","On Time Healthcare Inc.","Bowmanville, ON L1C 6P8","31302-Nurse practitioners",Unknown,1,2
"Ontario                                                                    ","High Wage","OPC.TV INC","Toronto, ON M6J 1C3","51120-Producers, directors, choreographers and related occupations",Unknown,1,1
"Ontario                                                                    ","High Wage","ORBIT EXPRESS INC","Brampton, ON L6R 3L2","00015-Senior managers - construction, transportation, production and utilities",Unknown,1,1
"Ontario                                                                    ","High Wage","Oscar Truck Sales Inc.","Mississauga, ON L4T 1A1","12200-Accounting technicians and bookkeepers",Unknown,1,1
