Province/Territory,"Program Stream","Employer ","Address ","Occupation ","Approved Positions"
Quebec,"Primary Agriculture","Ferme des Crans (1997) inc.","Saint-Alexandre-de-Kamouraska, QC G0L 2G0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme DF (1982) Inc.","Saint-Eugène-d'Argentenay, QC G0W 1B0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Domaine de la Rivière Inc.","SAINT-GÉDÉON, QC G0W 2P0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Double L.L. Inc.","Saint-Édouard-de-Lotbinière, QC G0S 1Y0","8431-General farm workers",2
Quebec,"Primary Agriculture","Ferme Drapeau et Bélanger Inc.","Ste-Françoise-de-Lotbinière, QC G0S 2N0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Drogue 2005 Inc.","Mont Saint-Grégoire, QC J0J 1K0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme du domaine 2000 Inc.","SHAWINIGAN, QC G9P 5G6","8431-General farm workers",8
Quebec,"Primary Agriculture","Ferme du Réveil 2009 inc.","SAINTE-FRANÇOISE, QC G0L 3B0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Duroseau inc.","Saint-Lin-Laurentides, QC J5M 1Y5","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Éric Sépul inc.","SAINT-SÉBASTIEN, QC J0J 2C0","8431-General farm workers",2
Quebec,"Primary Agriculture","Ferme Exploit inc.","BAIE-DU-FEBVRE, QC J0G 1A0","8431-General farm workers",2
Quebec,"Primary Agriculture","Ferme F.D. Moreau Inc.","Saint-Philippe-de-Néri, QC G0L 4A0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Familiporc inc.","SAINT-LÉON-LE-GRAND, QC J0K 2W0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Famille St-Hilaire senc.","St-Odilon, QC G0S 3A0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Filcout Inc","St-Éphrem-de-Beauce, QC G0M 1R0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Floroma Inc.","Pont-Rouge, QC G3H 1S3","8431-General farm workers",2
Quebec,"Primary Agriculture","Ferme Fortale Holstein inc.","St-Christophe-d'Arthabaska, QC G6S 0N9","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme G. Grandbois et Fils inc.","Saint-Casimir, QC G0A 3L0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme G.M.S Beaudry inc","UPTON, QC J0H 2E0","8431-General farm workers",2
Quebec,"Primary Agriculture","Ferme Gaétan Beaulieu & Fils Inc","STE-MÉLANIE, QC J0K 3A0","8431-General farm workers",3
Quebec,"Primary Agriculture","Ferme Géliporc Inc.","SAINT-TITE, QC G0X  3H","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Gepaquette (2009) inc","Saint-Paul-d'Abbotsford, QC J0E 1A0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Gilles Brodeur Inc.","Saint-Alphonse de Granby, QC J0E 2A0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Gilson Inc.","UPTON, QC J0H 2E0","8431-General farm workers",2
Quebec,"Primary Agriculture","Ferme H.Y Mélançon senc.","SAINT-LÉON-LE-GRAND, QC J0K 2W0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Horticole Idée Concept Inc.","LÉVIS, QC G6V 2R5","8432-Nursery and greenhouse workers",1
Quebec,"Primary Agriculture","Ferme Impériale senc","Noyan, QC J0J 1B0","8431-General farm workers",2
Quebec,"Primary Agriculture","Ferme J. Ouimet Inc.","Saint-Roch-de-l'Achigan, QC J0K 3H0","8431-General farm workers",13
Quebec,"Primary Agriculture","Ferme Jarret et frères inc.","ANGE-GARDIEN, QC J0E 1E0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme JC Lachance et Fils Inc","SAINT-AUGUSTIN-DE-DESMAURES, QC G3A 1V9","8431-General farm workers",8
Quebec,"Primary Agriculture","Ferme Jean Forest & Fils Inc","ST-JACQUES, QC J0K 2R0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Jeandon inc.","SAINT-ROCH-DES-AULNAIES, QC G0R 4E0","8431-General farm workers",2
Quebec,"Primary Agriculture","Ferme Jean-Noël Gagné Inc","ST-BERNARD, QC G0S  2G","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Jéronico 2012 inc.","NICOLET, QC J3T 1T5","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Johanois Inc.","St-Jean-de-Dieu, QC G0L 3M0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme K.L. Mainville Inc.","Mirabel, QC J7N 1G5","8431-General farm workers",2
Quebec,"Primary Agriculture","Ferme Karobert Inc.","SAINT-ANSELME, QC G0R 2N0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Kény-Porc inc.","Saint-Irénée, QC G0T 1V0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme L.M. Drainville & Fils inc.","Saint-Thomas, QC J0K 3L0","8431-General farm workers",4
Quebec,"Primary Agriculture","Ferme La Ronchonnerie inc","Lyster, QC G0S 1V0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme La Sapinière Ayrshire Inc.","Saint-Agapit, QC G0S 1Z0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme L'Achigan inc.","Saint-Roch Ouest, QC J0K 3H0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Lainson 2002 Inc","St-Maurice, QC G0X 2X0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Laitière du Village Inc","SAINTE-AGATHE-de-Lotbinière, QC G0S 2A0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme laitière L.G.N. (senc)","REPENTIGNY, QC J5Z 4C7","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Laitière Ouellet Inc","St-Alexandre-de-Kamouraska, QC G0L 2G0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Lait's Go Inc.","ST-BRUNO-DE-GUIGUES, QC J0Z  2G","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Laval Gagnon Inc.","SAINTE-FAMILLE, QC G0A 3P0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Ledzep 2000 Inc.","SAINT-FRANÇOIS-DE-LA-RIVIÈRE-DU-SUD, QC G0R 3A","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Léo Couture et Fils Inc.","Thetford Mines, QC G6G 5R6","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Les Perron Inc. (2746-1912 Québec Inc.)","Bury, QC J0B 1J0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme LesGiguère Inc.","St-Joseph-de-Beauce, QC G0S 2V0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Liégeoise Senc.","ALBANEL, QC G8M 3L7","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Lubéric inc.","Rivière-Ouelle, QC G0L 2C0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Lupien SENC","DRUMMONDVILLE, QC J1Z 2C5","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme M & G L'Heureux inc","Saint-Henri, QC G0R 3E0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme M.J. Alarie 2016 inc.","Sainte-Anne-des-Plaines, QC J0N 1H0","8431-General farm workers",2
Quebec,"Primary Agriculture","Ferme Marcel Blais et Famille Inc.","LA PATRIE, QC J0B 1Y0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Marcel Nadeau et Frères Inc.","SAINT-BERNARD, QC G0S  2G","8431-General farm workers",3
Quebec,"Primary Agriculture","Ferme Mario Massicotte Inc.","Saint-Maurice, QC G0X 2X0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Martin et Freres","Saint-Évariste-de-Forsythe, QC G0M 1S0","8431-General farm workers",2
Quebec,"Primary Agriculture","Ferme Maurice Maltais","Alma, QC G8E  1X","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Maurice Mondor inc.","LANORAIE, QC J0K 1E0","8431-General farm workers",3
Quebec,"Primary Agriculture","Ferme Maxi 2009 inc.","SAINT-ELPHÈGE, QC J0G 1J0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Michel Cossette inc.","SAINT-NARCISSE, QC G0X 2Y0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Miri senc","St-Ubalde, QC G0A 4L0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Moffette Inc.","Dosquet, QC G0S 1H0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme N.C. Lambert Inc.","SAINT-LÉON-LE-GRAND, QC J0K 2W0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Nandcel (2012) inc.","Stoke, QC J0B 3G0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Nauvilène (2006) inc.","Fortierville, QC G0S 1J0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Norlou Inc.","Saint-Luc-Vincennes, QC G0X 3K0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme O. Giguère & Fils inc.","Lavaltrie, QC J5T 3J6","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Parile inc.","St-François-Rivière-Sud, QC G0R 3A0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Parinet Inc.","Sainte-Martine, QC J0S 1V0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Pasquier enr.","Lévis, QC G7A 4H2","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Paul Massicotte et fils inc (Massibec)","Champlain, QC G0X 1C0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Pedneault et Fils Inc.","Canton-Tremblay, QC G7G 0C3","8431-General farm workers",2
Quebec,"Primary Agriculture","Ferme Petits Délices SENC","PIERREVILLE, QC J0G 1J0","8431-General farm workers",4
Quebec,"Primary Agriculture","FERME PIC ROUGE INC","Lyster, QC G0S 1V0","8431-General farm workers",2
Quebec,"Primary Agriculture","Ferme Pier-Lis inc","LAURIERVILLE, QC G0S 1P0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",1
Quebec,"Primary Agriculture","Ferme Porcine Bellevue Inc","AVER'S CLIFF, QC J0B 1C0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme porcine Ja-Ni inc.","SAINT-DAVID, QC J0G 1L0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Porcine Michel Lavoie inc.","SAINT-PASCAL, QC G0L 3Y0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Pumard inc","ST-EUGÈNE, QC J0C 1J0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Quecy Inc.","ST-ISIDORE, QC G0S 2S0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme R&M Deschamps inc.","SAINT-JACQUES-LE-MINEUR, QC J0J 1Z0","8431-General farm workers",2
Quebec,"Primary Agriculture","Ferme RDS inc.","Saint-Flavien, QC G0S 2M0","8431-General farm workers",6
Quebec,"Primary Agriculture","Ferme Régil Inc.","Salaberry-Valleyfield, QC J6S 5P9","8431-General farm workers",6
Quebec,"Primary Agriculture","Ferme Rioux et Fils inc.","Saint-Tharcisius, QC G0J 3G0","8431-General farm workers",2
Quebec,"Primary Agriculture","Ferme Rivardale Inc.","PRINCEVILLE, QC G6L 4C8","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Robert & Johanne Deneault inc.","SAINT-VALENTIN, QC J0J 2E0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Rocheleau inc.","Pont-Rouge, QC G3H 1C5","8431-General farm workers",3
Quebec,"Primary Agriculture","Ferme Rodi inc.","Saint-Paulin, QC J0K 3G0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Rol-clair Inc","Saint-Martin, QC G0M 1B0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Roneau inc.","SAINT-JEAN-PORT-JOLI, QC G0R 3G0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Roxsam Inc.","SAINT-LAMBERT-DE-LAUZON, QC G0S 2W0","8431-General farm workers",1
Quebec,"Primary Agriculture","FERME ROYALA INC","St-Joseph-de-Beauce, QC G0S 2V0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme RS Boulais inc.","Sabrevois, QC J0J 2G0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme S. Roy inc.","Danville, QC J0A 1A0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme S.P.B. Inc.","Saint-Narcisse-Beaurivage, QC G0S 1W0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Stéphane Wolfe inc.","ST-JACQUES, QC J0K 2R0","8431-General farm workers",4
Quebec,"Primary Agriculture","Ferme Ste-Sophie Inc","STE-SOPHIE-DE-LÉVRARD, QC G0X 3C0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Strebel et Fils Inc.","SAINT-BLAISE-SUR-RICHELIEU, QC J0J 1W0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Sylvain Beaudry inc","UPTON, QC J0H 2E0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Ti-Dré Inc.","SAINTE-PIERRE-DE-BROUGTON, QC G0N 1T0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Tingwick SENC","ST-EUGÈNE, QC J0C 1J0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Unik Inc.","Farnham, QC J2N 2N4","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Valupierre Inc","Saint-Laurent-de-l'Ile-d'Orléans, QC G0A 3Z0","8431-General farm workers",5
Quebec,"Primary Agriculture","Ferme Vie-Belle Inc.","MATANE, QC G4W 9G8","8431-General farm workers",1
Quebec,"Primary Agriculture","Ferme Yvan Bélanger inc","Saint-Roch-Ouest, QC J0K 3H0","8431-General farm workers",1
Quebec,"Primary Agriculture","Fermes Beaudry Inc","Granby, QC J2J 0K4","8431-General farm workers",2
Quebec,"Primary Agriculture","Fermes D & M Sauriol SENC.","Laval, QC H7J 1C9","8431-General farm workers",2
Quebec,"Primary Agriculture","Fermes Froment & Fils inc. (Les)","St-Paul-de-Joliette, QC J0K 3E0","8431-General farm workers",2
Quebec,"Primary Agriculture","Fermes Horticoles LMR inc. (Les)","Saint-Liguori, QC J0K 2X0","8431-General farm workers",4
Quebec,"Primary Agriculture","Fermes J.N. Beauchemin & Fils Inc.","SAINT-OURS, QC J0G 1P0","8431-General farm workers",3
Quebec,"Primary Agriculture","Fraisière Faucher inc.","Pont-Rouge, QC G3H 1L2","8431-General farm workers",1
Quebec,"Primary Agriculture","Fruits et Légumes RG inc.","L'ISLET, QC G0R 1X0","8431-General farm workers",7
Quebec,"Primary Agriculture","Gène-Alliance Inc.","Villeroy, QC G0S  3K","8431-General farm workers",3
Quebec,"Primary Agriculture","Gestion G.R.Y.N. Gilbert Inc.","SAINTE-CLOTILDE-DE-BEAUCE, QC G0N 1C0","8432-Nursery and greenhouse workers",75
Quebec,"Primary Agriculture","GESTION LIDO INC","SAINT-LAMBERT-DE-LAUZON, QC G0S 2W0","8431-General farm workers",1
Quebec,"Primary Agriculture","Ghislain Riendeau","SAINT-RÉMI, QC J0L 2L0","8431-General farm workers",1
Quebec,"Primary Agriculture","Gosselin G2 inc.","SAINT-AUGUSTIN-DE-DESMAURES, QC G3A 1V9","8431-General farm workers",6
Quebec,"Primary Agriculture","Grains HM inc.","Saint-Alphonse-de-Granby, QC J0E 2A0","8431-General farm workers",2
Quebec,"Primary Agriculture","Groupe Passeporc S.E.N.C.","SAINT-SÉBASTIEN, QC J0J 2C0","8431-General farm workers",1
Quebec,"Primary Agriculture","Groupe Porc LV Inc.","Saint-Frédéric, QC G0N 1P0","8431-General farm workers",1
Quebec,"Primary Agriculture","H.R.D. Duchesne inc.","Saint-Narcisse, QC G0K 1S0","8431-General farm workers",1
Quebec,"Primary Agriculture","Jardin d'Élise","Ste-Marie-Madeleine, QC J0H 1S0","8431-General farm workers",4
Quebec,"Primary Agriculture","Jardins D. Pro Inc.","Sainte-Clotilde, QC J0L 1W0","8431-General farm workers",2
Quebec,"Primary Agriculture","Jardins Daniel Vaes inc. (Les)","Lavaltrie, QC J5T 3P9","8431-General farm workers",4
Quebec,"Primary Agriculture","Jardins Ducharme inc. (Les)","STE-MÉLANIE, QC J0K 3A0","8431-General farm workers",3
Quebec,"Primary Agriculture","Jardins Ricard Inc.","Louiseville, QC J5V 2L4","8431-General farm workers",1
Quebec,"Primary Agriculture","La Cannebergière Nathaniel (2017) inc.","Victoriaville, QC G6T 1N4","8431-General farm workers",3
Quebec,"Primary Agriculture","La Compagnie D'arbres Patrick F. Downey Inc","SHERBROOKE, QC J1M  1Z","8432-Nursery and greenhouse workers",8
Quebec,"Primary Agriculture","La Ferme Casteljoie inc.","RIVIÈRE-DU-LOUP, QC G5R 5M6","8431-General farm workers",1
Quebec,"Primary Agriculture","La Ferme des Poiriers Inc.","St-Bonaventure, QC J0C 1C0","8431-General farm workers",2
Quebec,"Primary Agriculture","La Ferme du Platon Inc.","SAINTE-CROIX, QC G0S  2H","8431-General farm workers",1
Quebec,"Primary Agriculture","La Ferme Pellerat 1997 Inc.","SAINT-ROCH-DES-AULNAIES, QC G0R  4E","8431-General farm workers",1
Quebec,"Primary Agriculture","La Ferme Robrimont senc","Saint-Pierre-de-la-Rivière-du-Sud, QC G0R 4B0","8431-General farm workers",1
Quebec,"Primary Agriculture","La Plantation du Pinacle Inc.","Coaticook, QC J1A 2S8","8432-Nursery and greenhouse workers",42
Quebec,"Primary Agriculture","La vallée de la Framboise inc.","Val-Brillant, QC G0J 3L0","8431-General farm workers",2
Quebec,"Primary Agriculture","Lafaille et Fils Ltée","Coaticook, QC J1A 1P9","8431-General farm workers",1
Quebec,"Primary Agriculture","Le Grand Pic Inc.","Sainte-Thècle, QC G0X 3G0","8431-General farm workers",2
Quebec,"Primary Agriculture","Lejeune Holsteins inc","Lejeune, QC G0L 1S0","8431-General farm workers",1
Quebec,"Primary Agriculture","L'Équipoule Inc","MARIEVILLE, QC J3M 1J5","8431-General farm workers",2
Quebec,"Primary Agriculture","L'Érablière aux 4 Saisons Inc","St-Ubalde, QC G0A 4L0","8431-General farm workers",5
Quebec,"Primary Agriculture","Les Cultures de Chez Nous inc.","SAINTE-BRIGITTE-DES-SAULTS, QC J0C 1E0","8431-General farm workers",9
Quebec,"Primary Agriculture","Les Élevages Anthony Fluet Inc.","SAINT-NAZAIRE-D'ACTON, QC J0H 1V0","8431-General farm workers",1
Quebec,"Primary Agriculture","Les Élevages du Haut-St-François","SAINT-HYACINTHE, QC J2T 5H3","8431-General farm workers",4
Quebec,"Primary Agriculture","Les Élevages EMD (Ferme François Cormier 2009 inc.)","SAINT-GUILLAUME, QC J0C 1L0","8431-General farm workers",3
Quebec,"Primary Agriculture","Les Entreprises Guilligan Inc.","Saint-Pierre-de-Lamy, QC G0L 4B0","8431-General farm workers",2
Quebec,"Primary Agriculture","Les Entreprises Ponton Inc","SHERBROOKE, QC J1C 0E3","8431-General farm workers",1
Quebec,"Primary Agriculture","Les Fermes Cotopierre inc.","Rimouski, QC G5N 1W9","8431-General farm workers",1
Quebec,"Primary Agriculture","Les Fermes R.R. & fils Inc","SAINT-MICHEL, QC J0L 2J0","8431-General farm workers",4
Quebec,"Primary Agriculture","Les Fines Herbes de Chez-Nous inc.","SAINT-MATHIEU-DE-BELOEIL, QC J3G 0E3","8431-General farm workers",16
Quebec,"Primary Agriculture","Les Jardiniers Idéal Ltée","SAINT-MICHEL, QC J0L 2J0","8431-General farm workers",8
