Province/Territory,"Program Stream",Employer,Address,Occupation,"Incorporate Status","Requested LMIAs","Requested Positions"
"Manitoba                                                                   ","High Wage          ","XIN HONG LI LTD.","Winnipeg, MB R2M 5L5","12200-Accounting technicians and bookkeepers",Unknown,1,1
"Manitoba                                                                   ","Low Wage            ","3109356 MANITOBA LTD","Brandon, MB R7A 5C3","12200-Accounting technicians and bookkeepers",Unknown,1,1
"Manitoba                                                                   ","Low Wage            ","6463436 CANADA LTD.","WINNIPEG, MB R3M 3E1","60030-Restaurant and food service managers",Unknown,2,2
"Manitoba                                                                   ","Low Wage            ","6644270 MB Ltd","ashern, MB R0C 0E0","62010-Retail sales supervisors",Unknown,1,1
"Manitoba                                                                   ","Low Wage            ","6644270 MB Ltd","ashern, MB R0C 0E0",63200-Cooks,Unknown,1,1
"Manitoba                                                                   ","Low Wage            ","7382155 MANITOBA LTD","WINNIPEG, MB R2L 1Z9","75119-Other trades helpers and labourers",Unknown,1,1
"Manitoba                                                                   ","Low Wage            ","7465450 Manitoba Ltd","Winnipeg, MB R2M 3W5",63202-Bakers,Unknown,1,2
"Manitoba                                                                   ","Low Wage            ","Arne's Welding Limited","WINNIPEG, MB R2J 0A4","72106-Welders and related machine operators",Unknown,1,6
"Manitoba                                                                   ","Low Wage            ","Bliss Gourmet Baked Goods Inc","Winnipeg, MB R2W 3B2","95106-Labourers in food and beverage processing",Unknown,1,2
"Manitoba                                                                   ","Low Wage            ","Brandon Flying Club","Brandon, MB R7A 5Y5","72600-Air pilots, flight engineers and flying instructors",Unknown,1,1
"Manitoba                                                                   ","Low Wage            ","Bright Link Immigration Services Ltd","Winnipeg, MB R3E 0B1","13110-Administrative assistants",Unknown,1,2
"Manitoba                                                                   ","Low Wage            ","C. L. Malach Company (1997) Ltd.","Oak Bluff, MB R4G 0B5","72102-Sheet metal workers",Unknown,1,1
"Manitoba                                                                   ","Low Wage            ","CH HEALTH & HOME CARE SERVICES","Winnipeg, MB R3B 1E4","33102-Nurse aides, orderlies and patient service associates",Unknown,1,2
"Manitoba                                                                   ","Low Wage            ","Evident IT Inc.","Winnipeg, MB R3B 2G7","22221-User support technicians",Unknown,1,1
"Manitoba                                                                   ","Low Wage            ","K-Hart Industries Ltd.","Oak Bluff, MB R4G 0C4","14400-Shippers and receivers",Unknown,1,1
"Manitoba                                                                   ","Low Wage            ","Skyliner Immigration Services inc.","Winnipeg, MB R2V 3N7","13110-Administrative assistants",Unknown,1,2
"Manitoba                                                                   ","Low Wage            ","Solomon Budala Enterprises Inc.","Steinbach, MB R5G 1Y8","75101-Material handlers",Unknown,1,1
"Manitoba                                                                   ","Low Wage            ","X&H Beverage Ltd.","Winnipeg, MB R3L 1Y4","65201-Food counter attendants, kitchen helpers and related support occupations",Unknown,1,1
"Saskatchewan                                                               ","High Wage          ","101222051 Saskatchewan Ltd.","Moose Jaw, SK S6J 1M6","22222-Information systems testing technicians",Unknown,1,1
"Saskatchewan                                                               ","High Wage          ","Buy the way confectionery & grocery Corp","Saskatoon, SK S7K 0W3","10019-Other administrative services managers",Unknown,1,1
"Saskatchewan                                                               ","High Wage          ","CDM ElectroMech Technical Services Inc.","RM of Sherwood, SK S4K 0A4","72400-Construction millwrights and industrial mechanics",Unknown,1,1
"Saskatchewan                                                               ","High Wage          ","Cloud 7 IT Services Inc","Regina, SK S4P 3Y9","22221-User support technicians",Unknown,1,1
"Saskatchewan                                                               ","High Wage          ","DyMark Industries, Inc.","Saskatoon, SK S7P 0A6","22212-Drafting technologists and technicians",Unknown,1,2
"Saskatchewan                                                               ","High Wage          ","GET SHAPED EYEBROW & BEAUTY BAR LTD.","Saskatoon, SK S7J 2G2","60040-Managers in customer and personal services",Unknown,1,1
"Saskatchewan                                                               ","High Wage          ","Song's Construction LTd","Saskatoon, SK S7K 1R4","72014-Contractors and supervisors, other construction trades, installers, repairers and servicers",Unknown,1,1
"Saskatchewan                                                               ","High Wage          ","SST Trucking Ltd.","Saskatoon, SK S7P 0A3","72410-Automotive service technicians, truck and bus mechanics and mechanical repairers",Unknown,1,3
"Saskatchewan                                                               ","High Wage          ","Summit Wireline Inc.","Lloydminster, SK S9V 1K4","83101-Oil and gas well drillers, servicers, testers and related workers",Unknown,1,1
"Saskatchewan                                                               ","High Wage          ","Western Carpet Sales and Service Sask Ltd 1980","Saskatoon, SK S7L 6A2",73101-Tilesetters,Unknown,1,1
"Saskatchewan                                                               ","Low Wage            ","101222051 Saskatchewan Ltd.","Moose Jaw, SK S6J 1M6","12200-Accounting technicians and bookkeepers",Unknown,1,1
