Province/Territoire,Volet,Employeur,Adresse,Profession sous CNP 2011,Postes Demandes 
,,Nishu Food Inc o/a Subway,"Burlington, ON L7T 4J5",0631-Directeurs de la restauration et des services alimentaires,1
,,Nu Way Tour & Travels Inc.,"Mississauga, ON L5S 1T7",1311-Techniciens en comptabilité et teneurs de livres,2
,,Ontario Conference SDA Church,"Oshawa, ON L1H 1H8",1241-Adjoints administratifs,1
,,Orchard Apartments (2503-2507) Inc.,"Mississauga, ON L5B 4M9",6315-Surveillants des services de nettoyage,1
,,Orlick Industries Limited,"Hamilton, ON L8H 5Y4",2282-Agents de soutien aux utilisateurs,1
,,Ovislink Canada Inc.,"Markham, ON L3R 8E8",6221-Spécialistes des ventes techniques - commerce de gros,1
,,Pacific Controls (Canada) Inc.,"Toronto, ON M5H 1T1",2232-Technologues et techniciens en génie mécanique,1
,,Pentagon Logistics Inc.,"Mississauga, ON L4Y 1Y7",1221-Agents d'administration,1
,,Piling Experts Inc.,"Bolton, ON L7E 1W2",1221-Agents d'administration,1
,,Play Loft Inc.,"Toronto, ON M4K 1P9",4214-Éducateurs et aides-éducateurs de la petite enfance,1
,,Polyten Inc.,"Woodbridge, ON L4L 5W6",2211-Technologues et techniciens en chimie,1
,,Right To Play International,"Toronto, ON M5C 1C4","0013-Cadres supérieurs - services financiers, communications et autres services aux entreprises",1
,,River Road Retirement Residence,"Niagara Falls, ON L2E 3E6",3233-Infirmiers auxiliaires,1
,,Robert Design Group Ltd.,"Mississauga, ON L4W 1Y5",7272-Ébénistes,1
,,RPS Industries Inc.,"Scarborough, ON M1S 3J1",0621-Directeurs - commerce de détail et de gros,1
,,Ruwan's Culinary Inc.,"Mississauga, ON L5S 1W7",6332-Boulangers-pâtissiers,1
,,Sanjay Verma Professional Co,"Brampton, ON L6S 0E7",1221-Agents d'administration,1
,,Scarsin Corporation,"Uxbridge, ON L9P 1P2","4162-Économistes, recherchistes et analystes des politiques économiques",1
,,ShoreWise Consulting Inc.,"Mississauga, ON L4W 2A1",2172-Analystes de bases de données et administrateurs de données,1
,,Silver Stallion Enterprises Inc.,"Markham, ON L3R 1G2",6222-Acheteurs des commerces de détail et de gros,1
,,SK Fresh Linksys Inc.,"Toronto, ON M1B 2G1","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",1
,,Sonibrand Farm Inc.,"St. Isidore, ON K0C 2B0",7311-Mécaniciens de chantier et mécaniciens industriels,1
,,Suryanarayan Corporation o/a Queensway Motel,"Toronto, ON M8Y 1K5","6313-Superviseurs des services d'hébergement, de voyages, de tourisme et des services connexes",1
,,The Consulting House,"Toronto, ON M2N 0G3",1212-Superviseurs de commis de finance et d'assurance,1
,,Three Star Fabrics Ltd.,"Concord, ON L4K 4Z9",6222-Acheteurs des commerces de détail et de gros,1
,,Traffipax LLC.,"Mississauga, ON L4W 5G5",2242-Électroniciens d'entretien (biens domestiques et commerciaux),1
,,Tribalscale Inc.,"Toronto, ON M5V 3C7",5241-Designers graphiques et illustrateurs,1
,,Turuss (Canada) Industry Co. Ltd,"Chesley, ON N0G 1L0","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",1
,,Venerica Meats Inc.,"Toronto, ON M6P 2A4","6331-Bouchers, coupeurs de viande et poissonniers - commerce de gros et de détail",1
,,Venus Autoparts Inc.,"Toronto, ON M9W 4V6",6222-Acheteurs des commerces de détail et de gros,1
,,Vittoria Veal & Delicatessen Ltd.,"Ottawa, ON K1V 2A4",6311-Superviseurs des services alimentaires,1
,,Westcast Industries Inc,"Brantford, ON N3V 1E7",1121-Professionnels en ressources humaines,1
,,Westincor Limited,"Maple, ON L6A 0K5","0016-Cadres supérieurs - construction, transport, production et services d'utilité publique",1
,,Wheel King Transhaul Inc.,"Milton, ON L9T 3H3",1221-Agents d'administration,1
,,Widex Canada Ltd.,"Burlington, ON L7L 5H9",2242-Électroniciens d'entretien (biens domestiques et commerciaux),1
Manitoba,    Haut salaire,6803190 Manitoba Ltd.,"Winnipeg, MB R3T 5J9",6322-Cuisiniers,2
,,8362556 Canada Inc.,"Winnipeg, MB R3J 3T7",3111-Médecins spécialistes,1
,,Bestland Air Ltd,"Starbuck, MB R0G 2P0","2271-Pilotes, navigateurs et instructeurs de pilotage du transport aérien",1
,,Horizon Glass Ltd.,"Brandon, MB R7B 1M8",7292-Vitriers,1
,,JC Worldwide Immigration Networks Inc,"Winnipeg, MB R3Y 1Y1",5241-Designers graphiques et illustrateurs,1
,,JDB Project Engineering Inc,"Winkler, MB R6W 0H5",2231-Technologues et techniciens en génie civil,1
,,JEB Development Ltd.,"Winnipeg, MB R3G 0N3",3223-Technologues et techniciens dentaires et auxiliaires dans les laboratoires dentaires,1
,,KBW Aviation Ltd.,"St Jean Baptiste, MB R0G 2B0","2271-Pilotes, navigateurs et instructeurs de pilotage du transport aérien",1
,,Online Enterprises Inc.,"Winnipeg, MB R3B 0R3",2171-Analystes et consultants en informatique,2
,,Provincial Helicopters Ltd.,"Lac du Bonnet, MB R0E 1A0","2271-Pilotes, navigateurs et instructeurs de pilotage du transport aérien",1
,,Trademarks Properties Inc.,"Winnipeg, MB R3L 2B9",7271-Charpentiers-menuisiers,1
,,,,7272-Ébénistes,1
,,,,"7284-Plâtriers, poseurs et finisseurs de systèmes intérieurs et latteurs",1
,,Uppal Bro's Construction Ltd.,"Winnipeg, MB R3S 0K5",7271-Charpentiers-menuisiers,3
,   Bas salaire,6251137 Manitoba Ltd.,"Shilo, MB R0K 2A0",6322-Cuisiniers,1
,,6449434 Manitoba Ltd,"Winnipeg, MB R3T 4S5",6322-Cuisiniers,1
,,6463968 Manitoba Ltd.,"Souris, MB R0K 2C0",6322-Cuisiniers,1
,,6500839 Manitoba Ltd.,"Winnipeg, MB R3T 2A9",6322-Cuisiniers,1
,,6707883 Manitoba Corporation,"Winnipeg, MB R2X 3B9",6322-Cuisiniers,1
,,6794930 Manitoba Ltd,"Killarney, MB R0K 1G0","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",1
,,AMC Pawn & Sales Co Ltd.,"Winnipeg, MB R3B 1W6","0124-Directeurs de la publicité, du marketing et des relations publiques",1
,,Boundary Trail Welding Inc,"Cartwright, MB R0K 0L0",7237-Soudeurs et opérateurs de machines à souder et à braser,1
,,G3 Canada Limited,"Winnipeg, MB R3B 1B3",7452-Manutentionnaires,1
,,Hanaro Investment Corporation,"Brandon, MB R7A 7L9",6311-Superviseurs des services alimentaires,1
,,House of Nanking Ltd,"Winnipeg, MB R3X 1N6",6322-Cuisiniers,1
,,Hwy 6 Hotel Restaurant,"not specified, MB R0C 2J0",6322-Cuisiniers,1
,,Meyer Bros Trucking Ltd.,"Winnipeg, MB R3B 1A9",6731-Préposés à l'entretien ménager et au nettoyage - travaux légers,1
,,Panwin Food Industries Ltd.,"Winnipeg, MB R2V 3E1",6322-Cuisiniers,1
,  Agriculture primaire,4663943 Manitoba Ltd.,"Minnedosa, MB R0J 1E0",8431-Ouvriers agricoles,1
,,Bee Blossom Apiaries,"Gilbert Plains, MB R0L 0X0",8431-Ouvriers agricoles,2
,,Dufferin Market Gardens,"Carman, MB R0G 0J0",8431-Ouvriers agricoles,17
,,Durston Honey Farms Ltd.,"Dauphin, MB R7N 2T8",8431-Ouvriers agricoles,7
,,Hamiota Feedlot Ltd.,"Hamiota, MB R0M 0T0","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",2
,,Kroeker Farms Limited,"Winkler, MB R6W 0K7",8431-Ouvriers agricoles,30
,Résident permanent seulement,Custom Software Solutions Inc.,"Virden, MB R0M 2C0",2174-Programmeurs et développeurs en médias interactifs,2
,,Nexus Realty Brokerage,"Brandon, MB R7A 4K1","0016-Cadres supérieurs - construction, transport, production et services d'utilité publique",1
Saskatchewan,    Haut salaire,101112955 Saskatchewan Ltd,"Saskatoon, SK S7K 2P2",3111-Médecins spécialistes,1
,,Equinox Home Innovations,"Saskatoon, SK S7K 8C1","7284-Plâtriers, poseurs et finisseurs de systèmes intérieurs et latteurs",1
,,Hanfood International Trading Group Inc,"Regina, SK S4P 0R7","9213-Surveillants dans la transformation des aliments, des boissons et des produits connexes",1
,,Northern Konstar Seed Potatoes Ltd.,"Outlook, SK S0L 2N0",2221-Technologues et techniciens en biologie,1
,,Spicy & Delish Restaurant Ltd.,"Saskatoon, SK S7H 0W5",6322-Cuisiniers,2
,   Bas salaire,101028980 Sask Ltd.,"Estevan, SK S4A 0V2","6711-Serveurs au comptoir, aides de cuisine et personnel de soutien assimilé",1
,,102004506 Saskatchewan Ltd,"Paradise Hill, SK S0M 2G0",6211-Superviseurs des ventes - commerce de détail,1
,,,,6621-Préposés de stations-service,1
,,Advantage Roofing Ltd,"Saskatoon, SK S7M 0W9",7291-Couvreurs et poseurs de bardeaux,1
,,APM Gas Express Ltd.,"Balcarres, SK S0G 0C0",0621-Directeurs - commerce de détail et de gros,1
,  Agriculture primaire,B Strong Apiaries Limited,"Rocanville, SK S0A 3L0",8431-Ouvriers agricoles,8
,,Charteris Farms Ltd,"Kerrobert, SK S0L 1R0","8252-Entrepreneurs de services agricoles, surveillants d'exploitations agricoles et ouvriers spécialisés dans l'élevage",1
,,Double Diamond Farm Ltd,"Canwood, SK S0J 0K0",8431-Ouvriers agricoles,3
,,Spring Creek Berry Barn Inc,"Saskatoon, SK S7K 3J6",8432-Ouvriers de pépinières et de serres,1
Alberta,    Haut salaire,1355501 Alberta Ltd.,"Edmonton, AB T6E 1Z3",0621-Directeurs - commerce de détail et de gros,1
,,1471899 Alberta Ltd.,"Edmonton, AB T5L 2H8",7272-Ébénistes,1
,,1485521 Alberta Ltd,"Calgary, AB T3H 5J2",0631-Directeurs de la restauration et des services alimentaires,1
,,1487016 Alberta Ltd,"Calgary, AB T2G 1K4",7301-Entrepreneurs et contremaîtres en mécanique,1
,,1487377 Alberta Ltd,"Calgary, AB T2R 1M4",6732-Nettoyeurs spécialisés,1
,,1693338 Alberta Ltd,"Edmonton, AB T5T 4M2",0621-Directeurs - commerce de détail et de gros,1
,,1698687 Alberta Ltd,"Calgary, AB T1Y 6M6",0631-Directeurs de la restauration et des services alimentaires,1
,,1796804 Alberta Ltd.,"Calgary, AB T2N 0G9","7284-Plâtriers, poseurs et finisseurs de systèmes intérieurs et latteurs",2
,,1798529 Alberta Ltd,"Calgary, AB T2A 0V1",0621-Directeurs - commerce de détail et de gros,1
,,1836083 Alberta Ltd.,"Calgary, AB T2N 1A3",0621-Directeurs - commerce de détail et de gros,1
,,18640976 Magic Siding Ltd,"Cochrane, AB T4C 1H2",7205-Entrepreneurs et contremaîtres des autres métiers de la construction et des services de réparation et d'installation,1
,,1889033 Alberta Ltd. O/A Flaming Wok,"Rocky View, AB T4A 0G3",0631-Directeurs de la restauration et des services alimentaires,2
,,1946220 Alberta Ltd,"Edmonton, AB T5T 6Y3",0631-Directeurs de la restauration et des services alimentaires,1
,,1971679 Alberta Inc.,"Edmonton, AB T6M 0M8",1311-Techniciens en comptabilité et teneurs de livres,1
,,1990068 Alberta Ltd,"Edmonton, AB T5M 0T8",2282-Agents de soutien aux utilisateurs,1
,,,,6211-Superviseurs des ventes - commerce de détail,1
,,2008863 Alberta Ltd,"Calgary, AB T2V 1H2","1123-Professionnels en publicité, en marketing et en relations publiques",1
,,3C Information Solutions Inc.,"Edmonton, AB T6H 1T9",7246-Installateurs et réparateurs de matériel de télécommunications,1
,,6581510 Canada Inc.,"Edmonton, AB T6T 1V9",7511-Conducteurs de camions de transport,2
,,782902 Alberta Ltd,"Sylvan Lake, AB T4S 0A5",2174-Programmeurs et développeurs en médias interactifs,1
,,866078 Alberta Ltd,"Nisku, AB T9E 8M8","0651-Directeurs du service à la clientèle et des services personnels, n.c.a.",1
,,961945 Alberta Ltd,"Edmonton, AB T5L 2G9",7271-Charpentiers-menuisiers,1
,,,,"7284-Plâtriers, poseurs et finisseurs de systèmes intérieurs et latteurs",3
,,AAA Petroleum Contracting Ltd,"Calgary, AB T2X 1Z3","8255-Entrepreneurs et superviseurs des services de l'aménagement paysager, de l'entretien des terrains et de l'horticulture",1
,,Action Gear Cycle & Sports Ltd.,"Jasper, AB T0E 1E0",7205-Entrepreneurs et contremaîtres des autres métiers de la construction et des services de réparation et d'installation,1
,,Alberta Eavestroughing (Edmonton) Inc.,"Edmonton, AB T5M 2S5",7205-Entrepreneurs et contremaîtres des autres métiers de la construction et des services de réparation et d'installation,2
,,Alberta Production Machining Ltd,"Edmonton, AB T6B 3S5",7231-Machinistes et vérificateurs d'usinage et d'outillage,1
,,Alpen Tiles Inc,"Edmonton, AB T6V 1W7",7283-Carreleurs,1
,,B.B.S. Exterior Ltd.,"Calgary, AB T3J 1N6","7284-Plâtriers, poseurs et finisseurs de systèmes intérieurs et latteurs",7
,,Barakat Industries Ltd.,"Edmonton, AB T5Z 3E5",7521-Conducteurs d'équipement lourd (sauf les grues),1
,,Bauer Foundations Canada Inc.,"Calgary, AB T2C 3C9",7521-Conducteurs d'équipement lourd (sauf les grues),2
,,BCNS Ventures Inc.,"Grande Prairie, AB T8V 7X6",3141-Audiologistes et orthophonistes,1
,,Best Kitchens Refinishing Ltd,"Edmonton, AB T6E 4M9","7284-Plâtriers, poseurs et finisseurs de systèmes intérieurs et latteurs",1
,,Bhatti Enterprises Inc,"Edmonton, AB T6S 1E9",7511-Conducteurs de camions de transport,2
,,Business Improvement Solutions Inc.,"Sherwood Park, AB T8H 2C1",0213-Gestionnaires des systèmes informatiques,1
,,Calgary Shooting Centre Ltd,"Calgary, AB T2H 0W3","7384-Autre personnel des métiers et personnel assimilé, n.c.a.",1
,,Callingwood Flooring Inc.,"Edmonton, AB T5T 2G6",7295-Poseurs de revêtements d'intérieur,1
,,Canadian Base Transport Ltd.,"Calgary, AB T3L 3G6",7511-Conducteurs de camions de transport,2
,,Canadian Harkara Inc,"Edmonton, AB T6T 0A9","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
,,Canline Pipeline Soultions Ltd.,"Breton, AB T0C 0P0",7302-Entrepreneurs et contremaîtres des équipes d'opérateurs d'équipement lourd,1
,,Carfinco Inc,"Edmonton, AB T6E 5Y7",0111-Directeurs financiers,1
,,Carter Booker Distribution Inc,"Calgary, AB T2Y 4T9",7305-Surveillants du transport routier et du transport en commun,1
,,Cennova Urban Spaces Inc.,"Edmonton, AB T6B 2X8",7271-Charpentiers-menuisiers,3
,,Charge On International Inc,"Edmonton, AB T6V 1R3","0651-Directeurs du service à la clientèle et des services personnels, n.c.a.",1
,,Chris' Auto Service Ltd,"Edmonton, AB T5L 0T3",7301-Entrepreneurs et contremaîtres en mécanique,1
,,Cree-Con Construction Inc,"Edmonton, AB T6E 6J8",7282-Finisseurs de béton,2
,,Crossroads C & I Distributors Inc,"Edmonton, AB T5S 2X5","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",1
,,Dreco Energy Services ULC,"Edmonton, AB T8E 6A5",7237-Soudeurs et opérateurs de machines à souder et à braser,1
,,Dynamic Concrete Pumping Inc.,"Calgary, AB T2C 3E1",7521-Conducteurs d'équipement lourd (sauf les grues),6
,,Ekta Cheba Professional Corporation,"Blackfalds, AB T0M 0J0",3411-Assistants dentaires,1
,,Engel Home Renovations Ltd.,"Edmonton, AB T6W 0R5",7294-Peintres et décorateurs (sauf décorateurs d'intérieur),1
,,Fluent Home Ltd,"Edmonton, AB T6E 4B9",0621-Directeurs - commerce de détail et de gros,4
,,Forex Alliance Cargo Forwarder,"Calgary, AB T2G 1X6","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",1
,,Gateway Group Enterprise Inc.,"Edmonton, AB T5E 5Z1",7282-Finisseurs de béton,1
,,Gefest Industrial Ltd,"Okotoks, AB T1S 0J8",7293-Calorifugeurs,1
,,Goldray Industries Ltd,"Calgary, AB T2C 4N7",6221-Spécialistes des ventes techniques - commerce de gros,1
,,Homes By Vikas Inc.,"Edmonton, AB T6T 1V9",1221-Agents d'administration,1
,,In-Houze Productions Inc,"Calgary, AB T2Z 4S8",5225-Techniciens en enregistrement audio et vidéo,1
,,J & A 5 Eavestrough Ltd.,"Brooks, AB T1R 1B6",7205-Entrepreneurs et contremaîtres des autres métiers de la construction et des services de réparation et d'installation,1
,,Jeong Taekwondo Inc.,"Calgary, AB T2L 1V9","0513-Directeurs de programmes et de services de sports, de loisirs et de conditionnement physique",1
,,K. Sideri Professional Corporation,"Edmonton, AB T6G 1C3",1243-Adjoints administratifs médicaux,1
,,King's Kids Promotions Outreach Ministries Inc.,"Fort McMurray, AB T9H 3G5","4167-Recherchistes, experts-conseils et agents de programme en sports, en loisirs et en conditionnement physique",1
,,Kings Way Transportation Inc.,"Calgary, AB T3S 0A2",7511-Conducteurs de camions de transport,1
,,Lobo Ceramic Tile Ltd.,"Edmonton, AB T6R 2P6",7283-Carreleurs,2
,,Manhattan Corporation,"Edmonton, AB T5E 0A8",7282-Finisseurs de béton,2
,,Max Fuel Distributors Ltd.,"Slave Lake, AB T0G 2A1",0621-Directeurs - commerce de détail et de gros,1
,,Metegrity Inc.,"Edmonton, AB T6B 0A7",2174-Programmeurs et développeurs en médias interactifs,1
,,Northen Lights Granite Ltd.,"St. Albert, AB T8N 5L2",7205-Entrepreneurs et contremaîtres des autres métiers de la construction et des services de réparation et d'installation,1
,,Northland Forest Products Ltd,"Fort McMurray, AB T9H 3G4",9431-Opérateurs de machines à scier dans les scieries,4
,,Opulence by Design Inc,"Edmonton, AB T5V 0B4",0711-Directeurs de la construction,1
,,People's Trucking Ltd,"Nisku, AB T9E 8T3",1525-Répartiteurs,1
,,Prab Transport Ltd,"Sherwood Park, AB T8H 0M9",7511-Conducteurs de camions de transport,2
,,Precision Trenching Inc.,"Acheson, AB T7X 5A4",7611-Aides de soutien des métiers et manoeuvres en construction,4
,,Raikot Logistics Ltd,"Edmonton, AB T6R 0E1",7511-Conducteurs de camions de transport,1
,,Raja Trucking Ltd.,"Edmonton, AB T6T 1N4",7511-Conducteurs de camions de transport,1
,,"Ranch Docs Veterinary Services, Inc.","Lethbridge, AB T1K 6Z8",3114-Vétérinaires,1
,,Rania One Transport Ltd.,"Edmonton, AB T6T 1X5",7511-Conducteurs de camions de transport,2
,,Regency Innovations Inc.,"Edmonton, AB T6E 5H7",1221-Agents d'administration,1
,,Royal Delivery Services Ltd,"Edmonton, AB T6B 0A7",7302-Entrepreneurs et contremaîtres des équipes d'opérateurs d'équipement lourd,1
,,SarPoint Engineering Ltd.,"Calgary, AB T2E 6M7",2254-Technologues et techniciens en arpentage,1
,,Saunders Landscaping & Renovations Ltd,"Rocky View, AB T1X 0M8",2225-Techniciens et spécialistes de l'aménagement paysager et de l'horticulture,8
,,Scott Ambler + Associates Inc,"Calgary, AB T3A 5S2",1122-Professionnels des services-conseils en gestion aux entreprises,1
,,Sodey Trucking LTD,"Sherwood Park, AB T8A 4C8",0731-Directeurs des transports,1
,,Solar Wholesaler Ltd,"Calgary, AB T2E 7C8","0124-Directeurs de la publicité, du marketing et des relations publiques",1
,,T.F Evans Professional Dental Corporation,"Bragg Creek, AB T0L 0K0",1243-Adjoints administratifs médicaux,1
,,The Tilesetter Company,"Edmonton, AB T6C 2Y4","7284-Plâtriers, poseurs et finisseurs de systèmes intérieurs et latteurs",1
,,Total Maintenance Services Inc.,"Edmonton, AB T6R 1V5",7335-Autres réparateurs de petits moteurs et de petits équipements,1
,,VetEmerg-North Edmonton Emergency Vet Hospital INC.,"Edmonton, AB T5E 4C2",0114-Directeurs d'autres services administratifs,1
