Province/Territoire,Volet,Employeur,Adresse,Profession sous CNP 2011,Postes Approuvés 
,,2147959 Ontario Inc O/A Ocean Fresh Market,"Brampton, ON L6T 4P9","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",1
,,2178022 Ontario Ltd.,"MISSISSAUGA, ON L4X 2X7",1221-Agents d'administration,1
,,2196456 Ontario Inc.,"Brampton, ON L6X 5E9",6322-Cuisiniers,3
,,2217512 Ontario Inc..,"PETERBOROUGH, ON K9J 1Z5",1223-Agents des ressources humaines et de recrutement,1
,,2218769 Ontario Inc.,"Mississauga, ON L5L 5Z9",6322-Cuisiniers,1
,,2243740 Ontario Inc. o/a Carisma Restaurant,"Toronto, ON M5C 1G3",6321-Chefs,1
,,2246512 Ontario Inc.,"VAUGHAN, ON L4K 1Z8",6222-Acheteurs des commerces de détail et de gros,1
,,2261853 Ontario Inc.,"Brampton, ON L6T 2W8",2175-Concepteurs et développeurs Web,1
,,2277376 Ontario Inc.,"Concord, ON L4K 1G6",1225-Agents aux achats,1
,,2303285 Ontario Inc. o/a Wok of Asia,"Etobicoke, ON M9W 0B3",6322-Cuisiniers,2
,,2318328 Ontario Ltd,"Mississauga, ON L5V 2X8",3414-Autre personnel de soutien des services de santé,1
,,2320610 Ontario Inc. o/a Active Security Enterprises,"BRAMPTON, ON L6Y 0P6","0015-Cadres supérieurs - commerce, radiotélédiffusion et autres services, n.c.a.",1
,,,,2282-Agents de soutien aux utilisateurs,1
,,2327729 Ontario Inc.,"TORONTO, ON M5V 1K4",0631-Directeurs de la restauration et des services alimentaires,1
,,2349131 Ontario Ltd.,"Brampton, ON L7A 1C1",1311-Techniciens en comptabilité et teneurs de livres,1
,,2369865 Ontario Inc.,"SCARBOROUGH, ON M1P 0A3",3111-Médecins spécialistes,1
,,2372405 Ontario Inc.,"ETOBICOKE, ON M9V 3Z7",6211-Superviseurs des ventes - commerce de détail,1
,,2375582 Ontario Inc.,"Vaughan, ON L4L 9C1",6314-Superviseurs des services d'information et des services à la clientèle,1
,,2389165 Ontario Inc.,"Ancaster, ON L9K 0A6","7284-Plâtriers, poseurs et finisseurs de systèmes intérieurs et latteurs",1
,,2407475 Ontario Inc.,"Brampton, ON L6Y 5Z6",0621-Directeurs - commerce de détail et de gros,1
,,2410234 Ontario Inc,"BRAMPTON, ON L6T 2W4","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",1
,,2414660 Ontario Limited,"THORNHILL, ON L4J 1C3",3112-Omnipraticiens et médecins en médecine familiale,1
,,2415554 Ontario Inc,"Burlington, ON L7R 2G5",6321-Chefs,1
,,2423415 Ontario Inc.,"WOODSTOCK, ON N4S 7V9","7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",1
,,2434217 Ontario Inc.,"Ancaster, ON L9K 3G9",1243-Adjoints administratifs médicaux,1
,,2440642 Ontario Inc.,"ETOBICOKE, ON M8Z 5K7",6332-Boulangers-pâtissiers,1
,,2442018 Ontario Limited,"Toronto, ON M5V 3X8",0631-Directeurs de la restauration et des services alimentaires,1
,,2466168 Ontario Inc.,"MISSISSAUGA, ON L5S 1Z1",0631-Directeurs de la restauration et des services alimentaires,1
,,2467349 Ontario Inc.,"ST CATHARINES, ON L2R 4Z1",0621-Directeurs - commerce de détail et de gros,1
,,2469522 Ontario Inc.,"ETOBICOKE, ON M9W 6P8",6315-Surveillants des services de nettoyage,1
,,2471116 Ontario Inc OA Roop Mahal Jeweller,"MISSISSAUGA, ON L5V 0C7","6344-Bijoutiers, réparateurs de bijoux, horlogers-rhabilleurs et personnel assimilé",1
,,2480105 Ontario Inc.,"St. Catharines, ON L2M 3W2",1243-Adjoints administratifs médicaux,1
,,2489120 Ontario Inc,"ETOBICOKE, ON M9V 1A7",1241-Adjoints administratifs,1
,,2523928 Ontario Inc.,"LINDSAY, ON K9V 2Y1",0631-Directeurs de la restauration et des services alimentaires,1
,,2532021 Ontario Limited,"SCARBOROUGH, ON M1S 5G2","9213-Surveillants dans la transformation des aliments, des boissons et des produits connexes",1
,,2557576 Ontario Inc.,"EAST YORK, ON M4B 2S6",2253-Technologues et techniciens en dessin,1
,,2561231 Ontario Inc.,"RICHMOND HILL, ON L4B 3K6",5252-Entraîneurs,1
,,2591331 Ontario Limited,"MARKHAM, ON L3R 7X4","7284-Plâtriers, poseurs et finisseurs de systèmes intérieurs et latteurs",1
,,2594080 Ontario Limited,"MISSISSAUGA, ON L5A 2G9",6322-Cuisiniers,1
,,2616290 Ontario Inc.,"MISSISSAUGA, ON L5R 2G4",0621-Directeurs - commerce de détail et de gros,1
,,2645022 Ontario Ltd.,"PORT PERRY, ON L9L 1B4",5135-Acteurs et comédiens,1
,,30 Forensic Engineering,"TORONTO, ON M5J 1T1","0016-Cadres supérieurs - construction, transport, production et services d'utilité publique",1
,,444362 Ontario Limited,"Toronto, ON M2H 2E1",7231-Machinistes et vérificateurs d'usinage et d'outillage,1
,,578898 Ontario Limited,"Toronto, ON M4K 3L1",7291-Couvreurs et poseurs de bardeaux,2
,,7013990 Canada Inc.,"Guelph, ON N1G 5H7","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",1
,,7214821 Canada Inc.,"Mississauga, ON L5H 2S1",7291-Couvreurs et poseurs de bardeaux,2
,,7771487 Canada Inc.,"Toronto, ON M1L 4C2","7321-Mécaniciens et réparateurs de véhicules automobiles, de camions et d'autobus",1
,,7806167 Canada Ltd,"TORONTO, ON M5V 1T4",5221-Photographes,1
,,,,"5227-Personnel de soutien du cinéma, de la radiotélédiffusion, de la photographie et des arts de la scène",1
,,,,"5232-Autres artistes de spectacle, n.c.a.",4
,,8031991 Canada Corporation,"Dunrobin, ON K0A 1T0",0621-Directeurs - commerce de détail et de gros,1
,,907687 Ontario Inc.,"TORONTO, ON M5A 4K2",5241-Designers graphiques et illustrateurs,1
,,9144242 Canada Inc.,"SCARBOROUGH, ON M1B 2Y8",7231-Machinistes et vérificateurs d'usinage et d'outillage,1
,,9408860 Canada Inc.,"LONDON, ON N6H 0H8",6322-Cuisiniers,1
,,9535900 Canada Inc,"BRAMPTON, ON L6Z 2T6","1123-Professionnels en publicité, en marketing et en relations publiques",1
,,9900748 Canada Inc,"Barrie, ON L4N 1T9",7271-Charpentiers-menuisiers,1
,,A.C. PAZ CONSTRUCTION INC.,"TORONTO, ON M6E 4X3",1122-Professionnels des services-conseils en gestion aux entreprises,1
,,Aace Financial Services Ltd.,"BRAMPTON, ON L6T 4K8",1212-Superviseurs de commis de finance et d'assurance,1
,,Absolute Interior Inc.,"Toronto, ON M4B 3E5",7283-Carreleurs,4
,,Ad hoc Content Inc.,"Toronto, ON M6K 3E9","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
,,Aecon Construction Group Inc.,"Toronto, ON M9W 7K6","0016-Cadres supérieurs - construction, transport, production et services d'utilité publique",2
,,,,0731-Directeurs des transports,1
,,AF Eighteen Productions Inc.,"TORONTO, ON M5H 2T7","5232-Autres artistes de spectacle, n.c.a.",8
,,AGF Woodworking Inc.,"TORONTO, ON M8V 3C3",7271-Charpentiers-menuisiers,1
,,AGM Automation Systems Inc,"TORONTO, ON M3H 5S4",7231-Machinistes et vérificateurs d'usinage et d'outillage,1
,,AIP Equipment and Supplies Inc,"TORONTO, ON M2H 3B4",2242-Électroniciens d'entretien (biens domestiques et commerciaux),1
,,Air & Oceanland Inc.,"Brampton, ON L6P 0X4",1211-Superviseurs de commis de bureau et du personnel de soutien administratif,1
,,Air Bravo Corp.,"SHANTY BAY, ON L0L 2L0","2271-Pilotes, navigateurs et instructeurs de pilotage du transport aérien",2
,,AJF Forming Ltd.,"North York, ON M6M 3E5",7236-Monteurs de charpentes métalliques,1
,,AK Harmony Canada Inc.,"BRAMPTON, ON L6Y 5X1","0015-Cadres supérieurs - commerce, radiotélédiffusion et autres services, n.c.a.",1
,,Alex Ferguson Law Office,"CARLETON PLACE, ON K7C 2V3",4211-Techniciens juridiques et personnel assimilé,1
,,Alketa Concrete Ltd.,"Kitchener, ON N2C 2S1",7282-Finisseurs de béton,1
,,Allwood Industries Ltd.,"Toronto, ON M8Z 5K8",7271-Charpentiers-menuisiers,3
,,Al-Medina Halal Meat Inc.,"Maple, ON L6A 0A5","6331-Bouchers, coupeurs de viande et poissonniers - commerce de gros et de détail",1
,,Altitextil Canada Inc.,"TORONTO, ON M5N 1L7","0016-Cadres supérieurs - construction, transport, production et services d'utilité publique",1
,,Amandeep Bajwa Insurance Agency Inc.,"Brampton, ON L6P 1Y7",6231-Agents et courtiers d'assurance,1
,,Amaya Leasing Ltd.,"TORONTO, ON M4N 1T2",0631-Directeurs de la restauration et des services alimentaires,1
,,Andy Scherer Gardening and Landscaping Ltd.,"Dalkeith, ON K0B 1E0",2225-Techniciens et spécialistes de l'aménagement paysager et de l'horticulture,2
,,Animals Inc,"TORONTO, ON M6J 1C5","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",3
,,Apollon Ironworks,"NORTH YORK, ON M3J 2N1",7237-Soudeurs et opérateurs de machines à souder et à braser,1
,,Applewood Roofing And Sheet Metal Ltd,"Toronto, ON M9L 1P6",7291-Couvreurs et poseurs de bardeaux,1
,,Arconas Corporation,"MISSISSAUGA, ON L5R 3H5",2282-Agents de soutien aux utilisateurs,1
,,Asymetric Media Ltd.,"Toronto, ON M5B 2E7","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
,,Atelier Theatre Society,"Toronto, ON M5C 1G9",5133-Musiciens et chanteurs,1
,,Atlantic Contracting Group Inc.,"TORONTO, ON M6M 4K9",7281-Briqueteurs-maçons,4
,,Atlawn Grounds Maintenance Inc.,"MISSISSUAGA, ON L5C 1V1",5244-Artisans,1
,,ATS Automation Tooling Systems Inc.,"CAMBRIDGE, ON N3H 4R7","0016-Cadres supérieurs - construction, transport, production et services d'utilité publique",1
,,AUDIENCEVIEW TICKETING CORPORATION,"TORONTO, ON M5V 3C7","0015-Cadres supérieurs - commerce, radiotélédiffusion et autres services, n.c.a.",1
,,Aurora Lighting Technologies Inc,"Markham, ON L3R 4C1",6221-Spécialistes des ventes techniques - commerce de gros,1
,,Avion Technologies Inc.,"Mississauga, ON L5S 1M9",7231-Machinistes et vérificateurs d'usinage et d'outillage,2
,,Aztec Structural Restoration Inc.,"BOLTON, ON L7E 1G4",7271-Charpentiers-menuisiers,4
,,Bank of Canada,"Ottawa, ON K1A 0G9","4162-Économistes, recherchistes et analystes des politiques économiques",3
,,Bank of Nova Scotia,"Toronto, ON M5C 2W1","0013-Cadres supérieurs - services financiers, communications et autres services aux entreprises",1
,,Beauty Era Inc.,"Concord, ON L4K 1L4",6211-Superviseurs des ventes - commerce de détail,1
,,Bertino Kitchens Ltd.,"MISSISSAUGA, ON L4W 2S2",7271-Charpentiers-menuisiers,1
,,Best Electric Co.,"Markham, ON L3R 7P3",2253-Technologues et techniciens en dessin,1
,,Big Boss Carriers Ltd.,"BRAMPTON, ON L9T 3H3",1221-Agents d'administration,1
,,Biosystems & Technology Inc,"CAMBRIDGE, ON N3C 0C5","0015-Cadres supérieurs - commerce, radiotélédiffusion et autres services, n.c.a.",1
,,BMT Fleet Technology Limited,"Ottawa, ON K2K 1Z8","2148-Autres ingénieurs, n.c.a.",1
,,Boomtech Equipment Ltd.,"WHITBY, ON L1N 6M2",7312-Mécaniciens d'équipement lourd,1
,,Bounce House Productions LLC,"TORONTO, ON M8W 3Z8","5226-Autre personnel technique et personnel de coordination du cinéma, de la radiotélédiffusion et des arts de la scène",1
,,BR Bathla Technologies Limited,"TORONTO, ON M4C 4X4","0013-Cadres supérieurs - services financiers, communications et autres services aux entreprises",1
,,Breakthru Beverage Canada Inc.,"TORONTO, ON M5V 2H2","1123-Professionnels en publicité, en marketing et en relations publiques",1
,,Broad Media Inc.,"Ricnmond Hill, ON L4B 3A8","4163-Agents de développement économique, recherchistes et experts-conseils en marketing",1
,,Brock University,"St. Catharines, ON L2S 3A1",4011-Professeurs et chargés de cours au niveau universitaire,1
,,Brookfield Renewable Power Inc.,"TORONTO, ON M5J 2T3",1112-Analystes financiers et analystes en placements,1
,,Brotherhood Pontion Panagia Soumela of Toronto,"Toronto, ON M4K 1P1",5133-Musiciens et chanteurs,1
,,Bruce Mau Design Inc.,"TORONTO, ON M5A 1K8","0013-Cadres supérieurs - services financiers, communications et autres services aux entreprises",1
,,,,"0124-Directeurs de la publicité, du marketing et des relations publiques",1
,,BSA Diagnostic Imaging Inc.,"Toronto, ON M1S 1S6",1225-Agents aux achats,1
,,BTL Railings Inc.,"Toronto, ON M6M 1J2","9536-Peintres, enduiseurs et opérateurs de postes de contrôle dans le finissage du métal - secteur industriel",1
,,Business Ethics Film Inc.,"TORONTO, ON M5R 3V4","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
,,Buyer Group Canada Inc.,"Mississauga, ON L4W 1R3",1221-Agents d'administration,1
,,BVGlazing Systems Ltd.,"CONCORD, ON L4K 3Z9",2252-Designers industriels,1
,,Camoes Radio Inc.,"TORONTO, ON M6G 1C4",5231-Annonceurs et autres communicateurs de la radio et de la télévision,1
,,Camp Bil-o-Wood Ltd.,"Blind River, ON P0R 1B0",0632-Directeurs des services d'hébergement,1
,,Campus Auto Collision and Heavy Equipment Refinishing Ltd,"Toronto, ON M3J 2A2","9536-Peintres, enduiseurs et opérateurs de postes de contrôle dans le finissage du métal - secteur industriel",1
,,Canada Goose Inc.,"Toronto, ON M6E 4Y2","5232-Autres artistes de spectacle, n.c.a.",8
,,Canada Medlaser,"Concord, ON L4K 1L4",1225-Agents aux achats,1
,,Canada's National Ballet School,"Toronto, ON M4Y 2G6",5134-Danseurs,1
,,Canadian Mental Health Association,"GUELPH, ON N1H 0A1",3111-Médecins spécialistes,1
,,Canadian Nuclear Laboratories Ltd.,"Chalk River, ON K0J 1J0",2111-Physiciens et astronomes,1
,,,,2112-Chimistes,1
,,Canadian Pie Inc.,"ETOBICOKE, ON M9V 3Y7",2174-Programmeurs et développeurs en médias interactifs,1
,,,,2282-Agents de soutien aux utilisateurs,2
,,Canadian Students Communities Inc,"TORONTO, ON M5E 1W1",0632-Directeurs des services d'hébergement,1
,,Canadian Systems Inc.,"Etobicoke, ON M9W 0B5",2281-Techniciens de réseau informatique,1
,,Canadian Thoroughbred Horse Society (Ont.Div),"ETOBICOKE, ON M9W 5L1",5231-Annonceurs et autres communicateurs de la radio et de la télévision,1
,,,,6411-Représentants des ventes et des comptes - commerce de gros (non-technique),1
,,Carleton University,"OTTAWA, ON K1S 5B6",4011-Professeurs et chargés de cours au niveau universitaire,2
,,Carmel Transport International Ltd,"CONCORD, ON L4K 5V4",0111-Directeurs financiers,1
,,,,1221-Agents d'administration,1
,,CENTRAL IRRIGATION SUPPLY OF CANADA INC.,"Mississauga, ON L5T 2A7",2225-Techniciens et spécialistes de l'aménagement paysager et de l'horticulture,1
,,CG Needle Arts Ltd.,"BRAMPTON, ON L6T 4Z6","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",1
,,Children's Hospital Of Eastern Ontario,"Ottawa, ON K1H 8L1",3111-Médecins spécialistes,1
,,Chubb Insurance Company of Canada,"TORONTO, ON M5L 1E2",1313-Assureurs,1
,,CIA Inspection Inc,"Hannon, ON L0R 1P0",2132-Ingénieurs mécaniciens,1
,,Circle Productions Ltd,"TORONTO, ON M5V 1T2","5131-Producteurs, réalisateurs, chorégraphes et personnel assimilé",1
,,Commercial Spring & Tool Company Limited,"Mississauga, ON L4Z 1R1",7232-Outilleurs-ajusteurs,1
,,Commerical Two Construction Inc.,"Etobicoke, ON M9W 5N6",7281-Briqueteurs-maçons,2
,,Conforti Holdings Ltd./Tonyc Salon & Spa,"ETOBICOKE, ON M9C 1B8",4021-Enseignants au niveau collégial et autres instructeurs en formation professionnelle,1
,,Connex Trading Company Ltd,"THORNHILL, ON L4J 9J3",6411-Représentants des ventes et des comptes - commerce de gros (non-technique),1
,,Connextions Ltd.,"MILTON, ON L9T 3J2",7247-Techniciens en montage et en entretien d'installations de câblodistribution,1
,,Cordoba Coffee Limited,"ETOBICOKE, ON M9V 3Y6",7333-Électromécaniciens,1
,,CS Wellness Centre Inc.,"THORNHILL, ON L4J 4P8","0014-Cadres supérieurs - santé, enseignement, services sociaux et communautaires et associations mutuelles",1
,,CWC Immigration Solutions Inc.,"BRAMPTON, ON L6T 4L6",1221-Agents d'administration,1
,,Cypruss Contracting Inc.,"Brampton, ON L6T 3Y3",7271-Charpentiers-menuisiers,2
,,D&D Custom Steel Products Ltd.,"Stoney Creek, ON L8E 3P3",7231-Machinistes et vérificateurs d'usinage et d'outillage,3
,,Daas-360Cloud Inc.,"OAKVILLE, ON L6J 7W5","0013-Cadres supérieurs - services financiers, communications et autres services aux entreprises",1
,,Das Groups Inc.,"SAULT STE. MARIE, ON P6A 1X1",1221-Agents d'administration,1
,,David Weenen Design Build Inc.,"TORONTO, ON M4V 1A1",7271-Charpentiers-menuisiers,1
,,Davis Controls Limited,"Oakville, ON L6H 5R3",2133-Ingénieurs électriciens et électroniciens,1
,,Dazz Construction Inc.,"ETOBICOKE, ON M8V 2E8",7282-Finisseurs de béton,1
,,De Mello Palheta Coffee Roastery Inc,"Toronto, ON M6B 3Z4","1123-Professionnels en publicité, en marketing et en relations publiques",1
,,Deloitte Inc.,"TORONTO, ON M5H 0A9",0125-Directeurs d'autres services aux entreprises,1
,,,,2171-Analystes et consultants en informatique,1
,,Deloitte LLP,"TORONTO, ON M5H 0A9",0111-Directeurs financiers,1
,,,,0213-Gestionnaires des systèmes informatiques,1
,,DGI Canada Inc.,"KING CITY, ON L7B 1C4",5241-Designers graphiques et illustrateurs,1
,,Dhanoa Group Ltd.O/A A&W,"Mississauga, ON L5W 1T2",1221-Agents d'administration,1
,,,,2281-Techniciens de réseau informatique,1
,,DHG 10 Inc,"Mississauga, ON L5W 1T2",6322-Cuisiniers,1
,,Digital Extremes Ltd.,"London, ON N6A 6K2",5241-Designers graphiques et illustrateurs,1
,,DKSTUDIO ARCHITECHS INC.,"TORONTO, ON M5M 1W9",5242-Designers d'intérieur et décorateurs d'intérieur,1
,,Doaba Sweets and Snacks Inc.,"BRAMPTON, ON L6Y 2R2",6311-Superviseurs des services alimentaires,1
,,,,6321-Chefs,1
,,Dr Lorena Barrientos Medicine Professional Corporation,"TORONTO, ON M4X 1W4",3112-Omnipraticiens et médecins en médecine familiale,1
,,Dragados Canada Inc.,"Toronto, ON M5H 1J9",0711-Directeurs de la construction,1
,,Dream Home Realty Inc.,"MARKHAM, ON L3R 2N7","1123-Professionnels en publicité, en marketing et en relations publiques",1
,,Dream Party Decor Inc.,"MISSISSAUGA, ON L4W 4L4","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",1
,,Dundas Flowers and Gifts,"LONDON, ON N6B 1W1",6421-Vendeurs - commerce de détail,1
,,DURABLE PERSONNEL SOLUTIONS INC.,"BRAMPTON, ON L6T 4L2",1241-Adjoints administratifs,1
,,DYNAMO ELECTRIC MOTORS INC.,"KITCHENER, ON N2R 1G4",7333-Électromécaniciens,1
,,Dynamo Gymnastics Inc.,"CAMBRIDGE, ON N3C 0A5",5134-Danseurs,1
,,Eddy Lee's (Thunder Bay) Inc.,"Thunder Bay, ON P7B 1K3",6322-Cuisiniers,2
,,Elephant Dental Studio inc.,"TORONTO, ON M4P 1L7",3223-Technologues et techniciens dentaires et auxiliaires dans les laboratoires dentaires,1
,,Elite Model Management Toronto Inc,"Toronto, ON M5A 1V2","5232-Autres artistes de spectacle, n.c.a.",6
,,Empipe Solutions Ltd.,"Hannon, ON L0R 1P0",5222-Cadreurs de films et cadreurs vidéo,1
,,ENGREEN HOME LTD.,"Richmond Hill, ON L4E 0S9",1221-Agents d'administration,1
,,Eonca Corporation,"Mississauga, ON L4V 1X9",6222-Acheteurs des commerces de détail et de gros,1
,,Erie Shore Healthcare,"Leamington, ON N8H 1N9",3111-Médecins spécialistes,1
,,Everest Traders Inc.,"Mississauga, ON L4T 0A5","1215-Superviseurs du personnel de coordination de la chaîne d'approvisionnement, du suivi et des horaires",1
,,Exco Technologies Limited,"CONCORD, ON L4K 2L7",7231-Machinistes et vérificateurs d'usinage et d'outillage,1
,,Extreme Insulation Ltd.,"BALLINAFAD, ON N0B 1H0","7284-Plâtriers, poseurs et finisseurs de systèmes intérieurs et latteurs",1
,,Familycare Health Network Inc.,"TORONTO, ON M1J 3M5",3112-Omnipraticiens et médecins en médecine familiale,1
,,FC Locksmiths Ltd.,"CONCORD, ON L4K 0A8","7384-Autre personnel des métiers et personnel assimilé, n.c.a.",1
,,Fiera Food Company,"Toronto, ON M9M 2X5",2232-Technologues et techniciens en génie mécanique,1
,,,,7311-Mécaniciens de chantier et mécaniciens industriels,4
,,Fine Cotton Factory Inc.,"Toronto, ON M1X 1C2","9217-Surveillants dans la transformation et la fabrication de produits textiles, de tissus, de fourrure et de cuir",1
,,Floortrends Ltd,"PETERBOROUGH, ON K9J 5Y3",7283-Carreleurs,2
,,Flynn Canada Ltd.,"Mississauga, ON L4V 1K2",7233-Tôliers,5
