Province/Territoire,Volet,Employeur,Adresse,Profession sous CNP 2011,Postes Approuvés 
Québec,  Agriculture primaire,Ferme B P D inc.,"SAINT-POLYCARPE, QC J0P 1X0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme B.M. Quesnel inc.,"Saint-Anicet, QC J0S 1M0",8431-Ouvriers agricoles,2
Québec,  Agriculture primaire,Ferme B.T. Hugi Inc.,"SAINT-NAZAIRE-D'ACTON, QC J0H 1V0",8431-Ouvriers agricoles,3
Québec,  Agriculture primaire,Ferme Badat 2016 inc.,"KINGSEY FALLS, QC J0A 1B0",8431-Ouvriers agricoles,2
Québec,  Agriculture primaire,Ferme Bard inc.,"SAINTE-ANNE-DE-LA-POCATIÈRE, QC G0R 1Z0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Baril Bon Lait Inc.,"LORRAINVILLE, QC J0Z 2R0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Bastien Inc.,"SAINT-LIN-LAURENTIDES, QC J5M 1Y6",8431-Ouvriers agricoles,5
Québec,  Agriculture primaire,Ferme Bastille (2018) inc.,"SAINT-JEAN-DE-DIEU, QC G0L 3M0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Bauvreuil Inc.,"SAINTE-HÉNÉDINE, QC G0S 2R0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Beaudry et Fils Inc,"ST-VALÉRIEN-DE-MILTON, QC J0H 2B0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Bellevue et fils inc.,"DESCHAILLONS-SUR-SAINT-LAURENT, QC G0S 1G0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Benjo 2003 inc.,"SAINT-ZÉPHIRIN-DE-COURVAL, QC J0G 1V0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Benoit Bilodeau Inc,"St-Patrice, QC G0S 1B0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Benoit Daigle et Fils Inc.,"DISRAELI, QC G0N 1E0",8431-Ouvriers agricoles,2
Québec,  Agriculture primaire,Ferme Benoit Morneau Inc,"KAMOURASKA, QC G0L 1M0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Benoit Vernier Inc.,"ST-ZOTIQUE, QC J0P 1Z0",8431-Ouvriers agricoles,40
Québec,  Agriculture primaire,Ferme Bérichel et Fils 2007 Inc.,"SAINT-BRUNO-DE-GUIGUES, QC J0Z 2G0",8431-Ouvriers agricoles,2
Québec,  Agriculture primaire,Ferme Berleur & fils inc.,"Saint-Sébastien, QC J0J 2C0",8431-Ouvriers agricoles,3
Québec,  Agriculture primaire,Ferme Blondeau 2000 inc.,"STE-ÉLIZABETH-DE-WARWICK, QC J0A 1M0",8431-Ouvriers agricoles,2
Québec,  Agriculture primaire,Ferme Boeuf des Patriotes inc.,"SAINT-JEAN-SUR-RICHELIEU, QC J2Y 1H5",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Bogemans inc.,"St-Sébastien, QC J0J 2C0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Boily SENC.,"SAINT-BRUNO, QC G0W 2L0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Bois Mou 2001 Inc.,"SAINT-FÉLIX-DE-KINGSEY, QC J0B 2T0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Bon-Conseil inc.,"NOTRE-DAME-DU-BON-CONSEIL, QC J0C 1A0",8431-Ouvriers agricoles,3
Québec,  Agriculture primaire,Ferme Bonneterre Inc.,"Saint-Paul, QC J0K 3E0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Bonvache Inc,"Lyster, QC G0S 1V0",8431-Ouvriers agricoles,3
Québec,  Agriculture primaire,Ferme Boulet Inc.,"SAINT-FRANÇOIS-DE-LA-RIVIÈRE-DU-SUD, QC G0R 3A",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Bourdeau et Fils Senc,"FRANKLIN, QC J0S 1N0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Bousquet & Blanchette Inc.,"La Présentation, QC J0H 1B0",8431-Ouvriers agricoles,5
Québec,  Agriculture primaire,Ferme Brassard & fils inc.,"Plessisville, QC G6L 2Y2",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Breault & Frères Inc.,"COMPTON, QC J0B 1L0",8431-Ouvriers agricoles,4
Québec,  Agriculture primaire,Ferme Cardinal & fils senc,"Sainte-Justine-de-Newton, QC J0P 1T0",8431-Ouvriers agricoles,2
Québec,  Agriculture primaire,Ferme Carolivier inc.,"Les Hauteurs, QC G0K 1C0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme CDMG & fils inc.,"SAINT-MICHEL, QC J0L 2J0",8431-Ouvriers agricoles,6
Québec,  Agriculture primaire,Ferme Champlinoise inc.,"CHAMPLAIN, QC G0X 1C0",8431-Ouvriers agricoles,3
Québec,  Agriculture primaire,Ferme Champs d'Or 2011 inc.,"MIRABEL, QC J7N 2T9",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Charel senc,"CHAMPLAIN, QC G0X 1C0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Charles Charette et fils inc,"SAINT-LÉON-LE-GRAND, QC J0K 2W0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Choisel Inc.,"Saint-Blaise-sur-Richelieu, QC J0J 1W0",8431-Ouvriers agricoles,3
Québec,  Agriculture primaire,Ferme Christian Asselin inc.,"LANORAIE, QC J0K 1E0",8431-Ouvriers agricoles,5
Québec,  Agriculture primaire,Ferme Clairbois inc.,"SAINTE-CLOTILDE-DE-HORTON, QC J0A 1H0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Clairgre Inc.,"SAINT-OURS, QC J0G 1P0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme CLAU-CHANT SENC,"ALBANEL, QC G8M 3L7",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Claude Forget Inc,"ST-AMBROISE-DE-KILDARE, QC J0K 1C0",8431-Ouvriers agricoles,6
Québec,  Agriculture primaire,Ferme Clermont Rioux inc.,"SAINT-JEAN-DE-DIEU, QC G0L 3M0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Cloutier et Frères SENC,"SAINT-ANDRÉ D'ARGENTEUIL, QC J0V 1X0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme CMJI Robert inc.,"ROUGEMONT, QC J0L 1M0",8431-Ouvriers agricoles,20
Québec,  Agriculture primaire,Ferme Comaro Inc.,"Pont-Rouge, QC G3H 1C5",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Comestar Holstein Inc,"VICTORIAVILLE, QC G6T 0S9",8431-Ouvriers agricoles,3
Québec,  Agriculture primaire,Ferme Conrad Giroux Inc.,"Saint-Bernard, QC G0S 2G0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Constant Cardinal limitée,"SAINTE-BRIGITTE-DES-SAULTS, QC J0C 1E0",8431-Ouvriers agricoles,3
Québec,  Agriculture primaire,Ferme Cormier inc.,"L'Assomption, QC J5W 3M7",8431-Ouvriers agricoles,4
Québec,  Agriculture primaire,Ferme Côte Rouge Senc.,"MIRABEL, QC J7N 2R3",8431-Ouvriers agricoles,2
Québec,  Agriculture primaire,Ferme Counard SENC,"SAINT-ÉPHREM-DE-BEAUCE, QC G0M 1R0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Couvrette & Fils Senc.,"MIRABEL, QC J7N 2Y5",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Craigal 1826 Inc,"HOWICK, QC J0S 1G0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Crimaro Inc.,"FUGÈREVILLE, QC J0Z 2A0",8431-Ouvriers agricoles,2
Québec,  Agriculture primaire,Ferme D. Vanasse,"Ayer's Cliff, QC J0B 1C0",8432-Ouvriers de pépinières et de serres,8
Québec,  Agriculture primaire,Ferme D.L Méthé inc.,"HENRYVILLE, QC J0J 1E0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme d'Albanel Inc.,"Albanel, QC G8M 3L3",8431-Ouvriers agricoles,4
Québec,  Agriculture primaire,Ferme Daniel Coutu Inc.,"SAINT-THOMAS, QC J0K  3L",8431-Ouvriers agricoles,4
Québec,  Agriculture primaire,Ferme Dani-Jean Inc.,"Alma, QC G8E 1X5",8431-Ouvriers agricoles,2
Québec,  Agriculture primaire,Ferme Danmarc Inc.,"Bécancour, QC G9H 1P4",8431-Ouvriers agricoles,2
Québec,  Agriculture primaire,Ferme de la plaine Holstein Inc.,"L'ISLE-VERTE, QC G0L 1L0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme de l'Aunis enr.,"Laverlochère, QC J0Z 2P0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,"Ferme Deland, senc","HENRYVILLE, QC J0J 1E0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme d'en Bas inc,"SAINT-ESPRIT, QC J0K 2L0",8431-Ouvriers agricoles,3
Québec,  Agriculture primaire,Ferme Denis & André Morin Inc.,"ST-GABRIEL-DE-BRANDON, QC J0K 2N0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Denis Perrier & Fils inc.,"SAINT-MICHEL, QC J0L 2J0",8432-Ouvriers de pépinières et de serres,3
Québec,  Agriculture primaire,Ferme Denis Prud'Homme Inc.,"SAINT-EUSTACHE, QC J7R 0J6",8431-Ouvriers agricoles,9
Québec,  Agriculture primaire,Ferme des Ancêtres,"SAINT-DAVID, QC J0G 1L0",8431-Ouvriers agricoles,2
Québec,  Agriculture primaire,Ferme des Chamois senc,"FARNHAM, QC J2N 2R2",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme des Colombettes Inc.,"SAINT-ALEXANDRE, QC J0J 1S0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme des Étangs inc,"NAPIERVILLE, QC J0J 1L0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme des fleurs (Albanel) inc.,"Albanel, QC G8M 3L3",8431-Ouvriers agricoles,2
Québec,  Agriculture primaire,Ferme des Ormes SENC,"PIERREVILLE, QC J0G 1J0",8431-Ouvriers agricoles,20
Québec,  Agriculture primaire,Ferme des Rosalies (2005) Inc,"SAINT-HYACINTHE, QC J2R 1Y3",8431-Ouvriers agricoles,2
Québec,  Agriculture primaire,Ferme des Ruisseaux SENC,"ALMA, QC G8B  5V",8431-Ouvriers agricoles,5
Québec,  Agriculture primaire,Ferme Deslacs ltée,"Victoriaville, QC G6R 0V2",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Désormeaux Inc.,"SAINT-EUSTACHE, QC J7R 0J8",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Desvoyers inc.,"RIMOUSKI, QC G0L 1B0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme DF (1982) Inc.,"Saint-Eugène-d'Argentenay, QC G0W 1B0",8431-Ouvriers agricoles,2
Québec,  Agriculture primaire,Ferme Dijean Inc.,"SAINT-OCTAVE-DE-MÉTIS, QC G0J 3B0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Domina Poissant inc,"SAINT-RÉMI, QC J0L 2L0",8431-Ouvriers agricoles,3
Québec,  Agriculture primaire,Ferme Donabelle (S.E.N.C.),"COMPTON, QC J0B 1L0",8431-Ouvriers agricoles,17
Québec,  Agriculture primaire,Ferme Dorésimo inc.,"Sainte-Cécile-de-Lévrard, QC G0X 2M0",8431-Ouvriers agricoles,2
Québec,  Agriculture primaire,Ferme Douporc inc.,"ST-ALEXIS, QC J0K 1T0",8431-Ouvriers agricoles,2
Québec,  Agriculture primaire,Ferme Drapeau et Fils SENC,"SAINT-PRAXÈDE, QC G0M 1H1",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Drogue 2005 Inc.,"Mont Saint-Grégoire, QC J0J 1K0",8431-Ouvriers agricoles,2
Québec,  Agriculture primaire,Ferme du Barrage Inc,"WEEDON, QC J0B 3G0",8431-Ouvriers agricoles,2
Québec,  Agriculture primaire,Ferme du Cabourron Inc.,"Saint-Romain, QC G0Y 1L0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme du domaine 2000 Inc.,"SHAWINIGAN, QC G9P 5G6",8431-Ouvriers agricoles,75
Québec,  Agriculture primaire,Ferme du Littoral Inc,"BAIE-DES-SABLES, QC G0J 1C0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme du Pionnier inc.,"Sainte-Sophie-d'Halifax, QC G0P 1L0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Dubreuil (1998) Inc.,"ADSTOCK, QC G0N 1S0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Dubuc Enr.,"Neuville, QC G0A 2R0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Duroseau inc.,"Saint-Lin-Laurentides, QC J5M 1Y5",8431-Ouvriers agricoles,5
Québec,  Agriculture primaire,Ferme Durrer inc.,"BÉCANCOUR, QC G9H 4B8",8431-Ouvriers agricoles,2
Québec,  Agriculture primaire,Ferme EDPA inc.,"SAINT-EDOUARD, QC J0L 1Y0",8431-Ouvriers agricoles,4
Québec,  Agriculture primaire,Ferme Élijean Inc.,"ST-AMBROISE-DE-KILDARE, QC J0K  1C",8431-Ouvriers agricoles,2
Québec,  Agriculture primaire,Ferme Eric Cantin inc.,"SAINTE-CATHERINE-DE-LA-JACQUES-CART, QC G3N 0T",8431-Ouvriers agricoles,2
Québec,  Agriculture primaire,Ferme Éric Lessard Inc.,"SACRÉ-COEUR-DE-JÉSUS, QC G0N 1G0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Estermann Inc.,"DUNDEE, QC J0S 1L0",8431-Ouvriers agricoles,2
Québec,  Agriculture primaire,Ferme Exploit inc.,"BAIE-DU-FEBVRE, QC J0G 1A0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme F. et Y. (2013) inc.,"SAINT-ELPHÈGE, QC J0G 1J0",8431-Ouvriers agricoles,2
Québec,  Agriculture primaire,Ferme F. Pichette Inc.,"SAINT-LÉON-LE-GRAND, QC J0K 2W0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Familiale Lumar Inc.,"NÉDÉLEC, QC J0Z  2Z",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Familiporc inc.,"SAINT-LÉON-LE-GRAND, QC J0K 2W0",8431-Ouvriers agricoles,2
Québec,  Agriculture primaire,Ferme Famille St-Hilaire senc.,"SAINT-ODILON, QC G0S 3A0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Fanico inc,"CHAMPLAIN, QC G0X 1C0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Fatran Inc.,"Saint-Liboire, QC J0H 1R0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Ferland et Frères (3104-3052 Québec Inc.),"COMPTON, QC J0B 1L0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Fernand Lachance et Fils Inc.,"SAINT-ÉVARISTE-DE-FORSYTHE, QC G0M 1S0",8431-Ouvriers agricoles,2
Québec,  Agriculture primaire,Ferme Fernand Rondeau et fils inc.,"LANORAIE, QC J0K 1E0",8431-Ouvriers agricoles,7
Québec,  Agriculture primaire,Ferme Filiber (1976) Ltéé,"MATANE, QC G4W 7H1",8431-Ouvriers agricoles,2
Québec,  Agriculture primaire,Ferme Fiset - Lyster,"Inverness, QC G0S 1K0",8431-Ouvriers agricoles,3
Québec,  Agriculture primaire,Ferme Framar (2016) Inc.,"Saint-Édouard-Lotbinière, QC G0S 1Y0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Fran-Cler SENC,"SAINT-JULIEN, QC G0N 1B0",8432-Ouvriers de pépinières et de serres,4
Québec,  Agriculture primaire,Ferme François Blouin Inc.,"Sainte-Famille-de-l'île-d'orléans, QC G0A 3P0",8431-Ouvriers agricoles,16
Québec,  Agriculture primaire,Ferme François Cormier 2009 inc.,"SAINT-GUILLAUME, QC J0C 1L0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme François Gosselin inc.,"saint-Laurent-de-l'île-d'Orléans, QC G0A 3Z0",8431-Ouvriers agricoles,122
Québec,  Agriculture primaire,Ferme Frazer Inc,"ST-NARCISSE-DE-BEAURIVAGE, QC G0S 1W0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Fuchs inc,"Lyster, QC G0S 1V0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme G. Beauchemin et fils inc.,"SAINTE-MARIE-MADELEINE, QC J0H 1S0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme G.M.S Beaudry inc,"UPTON, QC J0H 2E0",8431-Ouvriers agricoles,3
Québec,  Agriculture primaire,Ferme Gaélande Inc.,"Plessisville, QC G6L 2Y2",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Gaérol Inc.,"SAINT-ÉVARISTE-DE-FORSYTHE, QC G0M 1S0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Gambler + inc.,"TINGWICK, QC J0A 1L0",8431-Ouvriers agricoles,3
Québec,  Agriculture primaire,Ferme Garino Inc.,"SAINT-APOLLINAIRE, QC G0S 2E0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Garonne Inc.,"SAINT-ODILON, QC G0S 3A0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme GéliJean,"Nédélec, QC J0Z 2Z0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Géliporc Inc.,"SAINT-TITE, QC G0X  3H",8431-Ouvriers agricoles,2
Québec,  Agriculture primaire,Ferme Genetix Inc,"SAINT-LÉON-LE-GRAND, QC J0K 2W0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Genlouis inc.,"YAMASKA, QC J0G 1W0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Gepaquette (2009) inc,"SAINT-PAUL-D'ABBOTSFORD, QC J0E 1A0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Gérard Rainville & Fils Inc.,"SAINT-HYACINTHE, QC J2R  1R",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Gérard Renaud inc.,"Mirabel, QC J7N 3A1",8431-Ouvriers agricoles,6
Québec,  Agriculture primaire,Ferme Gerville inc.,"BAIE-DU-FEBVRE, QC J0G 1A0",8431-Ouvriers agricoles,2
Québec,  Agriculture primaire,Ferme Ghyslain Maurice inc,"VAL-JOLI, QC J1S 0G2",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Gilcristall Senc.,"MIRABEL, QC J7N 2G1",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Gilles Roy et Fils Ltée,"Mercier, QC J6R 2L1",8431-Ouvriers agricoles,27
Québec,  Agriculture primaire,Ferme Gilson Inc.,"UPTON, QC J0H 2E0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Girelou Inc.,"SAINT-WENCESLAS, QC G0Z 1J0",8431-Ouvriers agricoles,4
Québec,  Agriculture primaire,Ferme Girobrie,"PRINCEVILLE, QC G6L 4K6",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme GMS,"Saint-Roch-de-l'Achigan, QC J0K 3H0",8431-Ouvriers agricoles,4
Québec,  Agriculture primaire,Ferme Govaerts S.E.N.C.,"Plessisville, QC G6L 2Y2",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Gregco Inc,"St-Cyprien-Napierville, QC J0J 1L0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Gremmy 2012 inc,"SAINT-BLAISE-SUR-RICHELIEU, QC J0L 1W0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Guy Champagne inc.,"LANORAIE, QC J0K 1E0",8431-Ouvriers agricoles,34
Québec,  Agriculture primaire,Ferme Guy Lefrançois & fils inc.,"SAINT-RÉMI, QC J0L 2L0",8431-Ouvriers agricoles,40
Québec,  Agriculture primaire,Ferme Guymari inc.,"TINGWICK, QC J0A 1L0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme H Daigneault & fils inc,"SAINT-MICHEL, QC J0L 2J0",8431-Ouvriers agricoles,14
Québec,  Agriculture primaire,Ferme H.Y Mélançon senc.,"SAINT-LÉON-LE-GRAND, QC J0K 2W0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Haeck s.e.n.c,"Mercier, QC J6R 2L1",8431-Ouvriers agricoles,24
Québec,  Agriculture primaire,Ferme Hec-Bert inc.,"Saint-Épiphanie, QC G0L 2X0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Hépatica (2009) inc.,"SAINT-ARMAND, QC J0J 1T0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Héritage Jersey Inc.,"Lac-Etchemin, QC G0R 1S0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Hermel Dubé & Fils inc.,"DÉGELIS, QC G5T 1B7",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Horticole Idée Concept Inc.,"LÉVIS, QC G6V 2R5",8432-Ouvriers de pépinières et de serres,1
Québec,  Agriculture primaire,Ferme Humqui Inc.,"SAINT-ZÉNON-DU-LAC-HUMQ, QC G0J  1N",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Impériale senc,"NOYAN, QC J0J 1B0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Irma Inc,"ST-ALBERT, QC J0A 1E0",8431-Ouvriers agricoles,2
Québec,  Agriculture primaire,Ferme J & L Richer,"SHERBROOKE, QC J1C 0E3",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme J Veillette Inc.,"SAINT-MAURICE, QC G0X 2X0",8431-Ouvriers agricoles,2
Québec,  Agriculture primaire,Ferme J. Ouimet Inc.,"Saint-Roch-de-l'Achigan, QC J0K 3H0",8431-Ouvriers agricoles,2
Québec,  Agriculture primaire,Ferme J.L. Leblanc inc.,"Saint-Jacques, QC J0K 2R0",8431-Ouvriers agricoles,15
Québec,  Agriculture primaire,Ferme J.M Puppynck inc.,"SAINTE-HÉLÈNE, QC J0H 1M0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme J.P.S. Desjardins Inc.,"SAINT-ARSÈNE, QC G0L 2K0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Jacques Molenaar & fils inc.,"UPTON, QC J0H 2E0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Jal-Royal,"DISRAELI, QC G0N 1E0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Jam-Mi-Li inc,"St-Charles-Borromée, QC J6E 5B5",8431-Ouvriers agricoles,2
Québec,  Agriculture primaire,Ferme Janir Inc.,"ALMA, QC G8E 1A1",8431-Ouvriers agricoles,2
Québec,  Agriculture primaire,Ferme Janon Inc.,"SAINT-PIERRE-DE-LAMY, QC G0L 4B0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme JC Lachance et Fils Inc,"SAINT-AUGUSTIN-DE-DESMAURES, QC G3A 1V9",8431-Ouvriers agricoles,2
Québec,  Agriculture primaire,Ferme JC Prémont et fils Inc.,"Ste-Famille I.O, QC G0A 3P0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Jean Deschênes Inc.,"QUÉBEC, QC G2G  0G",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Jean Desrochers inc.,"Saint-Jacques, QC J0K 2R0",8431-Ouvriers agricoles,2
Québec,  Agriculture primaire,Ferme Jeandon inc.,"SAINT-ROCH-DES-AULNAIES, QC G0R 4E0",8431-Ouvriers agricoles,2
Québec,  Agriculture primaire,Ferme Jean-Luc Bibeau Inc.,"SAINT-MICHEL, QC J0L  2J",8431-Ouvriers agricoles,4
Québec,  Agriculture primaire,Ferme Jean-Noël Gagné Inc,"ST-BERNARD, QC G0S  2G",8431-Ouvriers agricoles,14
Québec,  Agriculture primaire,ferme Jeannoise du Lac senc,"alma, QC G8B 5V2",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Jean-Pierre Plante inc.,"saint-Laurent-de-l'île-d'Orléans, QC G0A 3Z0",8431-Ouvriers agricoles,40
Québec,  Agriculture primaire,Ferme Jean-Yves Gamelin inc.,"PIERREVILLE, QC J0G 1J0",8431-Ouvriers agricoles,11
Québec,  Agriculture primaire,"Ferme Jief, SENC.","Saint-Jacques, QC J0K 2R0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme JML Robert,"Saint-Pie, QC J0H 1W0",8431-Ouvriers agricoles,6
Québec,  Agriculture primaire,Ferme JNP Marcotte Inc.,"SAINT-BASILE (PONTNEUF), QC G0A 3G0",8431-Ouvriers agricoles,1
Québec,  Agriculture primaire,Ferme Jolyvale inc.,"SAINT-JANVIER-DE-JOLY, QC G0S 1M0",8431-Ouvriers agricoles,2
Québec,  Agriculture primaire,Ferme Jonathan St-Onge inc.,"YAMASKA, QC J0G 1W0",8431-Ouvriers agricoles,6
Québec,  Agriculture primaire,Ferme Jonathan Turcot Inc,"MIRABEL, QC J7J  1P",8431-Ouvriers agricoles,4
