"Employers Who Were Issued a Positive Labour Market Impact Assessment (LMIA) by Program Stream, National Occupational Classification (NOC) 2011 and Business Location, April to June 2022",b,c,d,e,f,g,h
Quebec, Global Talent Stream,Double Negative Toronto Productions Ltd.,"Montreal, QC H3B  2V",5241-Graphic designers and illustrators,Sole Proprietorship,4,4
Quebec, Global Talent Stream,DRAKKAR Numérique Inc.,"Montréal, QC H3C 1L9",2175-Web designers and developers,Unknown,1,1
Quebec, Global Talent Stream,Dynacom Technologies inc.,"Laval, QC H7L 5E3",2174-Computer programmers and interactive media developers,Corporation,1,1
Quebec, Global Talent Stream,Effets Visuels Outpost Inc.,"Montreal, QC H3A 1S5",5241-Graphic designers and illustrators,Unknown,1,1
Quebec, Global Talent Stream,Egyde Conseils Inc.,"QUÉBEC, QC G1N 4H9",2171-Information systems analysts and consultants,Corporation,1,1
Quebec, Global Talent Stream,En Toute Confiance Inc.,"MONTRÉAL, QC H2Z 2B9",2171-Information systems analysts and consultants,Corporation,2,2
Quebec, Global Talent Stream,Engie Services Inc,"Montreal, QC H3A 1B9",2171-Information systems analysts and consultants,Unknown,1,1
Quebec, Global Talent Stream,ESI Conseil Inc.,"Montréal, QC H3A  1X",2171-Information systems analysts and consultants,Corporation,4,4
Quebec, Global Talent Stream,Eurovia Canada inc.,"Boucherville, QC J4B  7L",0711-Construction managers,Corporation,1,1
Quebec, Global Talent Stream,Explorance inc.,"Montreal, QC H3A 1T1",2171-Information systems analysts and consultants,Corporation,2,2
Quebec, Global Talent Stream,Explorance inc.,"Montreal, QC H3A 1T1",2174-Computer programmers and interactive media developers,Corporation,1,1
Quebec, Global Talent Stream,Ezo Inc.,"Québec, QC G1M  1C",2171-Information systems analysts and consultants,Corporation,3,3
Quebec, Global Talent Stream,Ezo Inc.,"Québec, QC G1M  1C",2174-Computer programmers and interactive media developers,Corporation,3,3
Quebec, Global Talent Stream,Faurecia IRYStec Inc.,"Montréal, QC H2Y 3P4",2173-Software engineers and designers,Corporation,1,1
Quebec, Global Talent Stream,Fédération des caisses Desjardins du Québec,"LÉVIS, QC G6V  7N",0213-Computer and information systems managers,Co-operative,1,1
Quebec, Global Talent Stream,Fédération des caisses Desjardins du Québec,"Lévis, QC G6V 7N5",0213-Computer and information systems managers,Unknown,1,1
Quebec, Global Talent Stream,Fresche Solutions Inc.,"Montreal, QC H3C  1V",2174-Computer programmers and interactive media developers,Corporation,1,1
Quebec, Global Talent Stream,GDG Info Inc.,"Québec, QC G1K 9C5",2171-Information systems analysts and consultants,Corporation,2,2
Quebec, Global Talent Stream,GDG Info Inc.,"Québec, QC G1K 9C5",2174-Computer programmers and interactive media developers,Corporation,2,2
Quebec, Global Talent Stream,GFT Technologies Canada Inc.,"Québec, QC G1W 0E8",2171-Information systems analysts and consultants,Unknown,7,7
Quebec, Global Talent Stream,GFT Technologies Canada Inc.,"Québec, QC G1W 0E8",2174-Computer programmers and interactive media developers,Unknown,3,3
Quebec, Global Talent Stream,Groupe Conseil Era Inc.,"VERDUN, QC H3E 1J4",2175-Web designers and developers,Corporation,1,1
Quebec, Global Talent Stream,Groupe conseil FX Innovation Inc.,"Montréal, QC H3A 1L4",2171-Information systems analysts and consultants,Corporation,4,4
Quebec, Global Talent Stream,Groupe conseil FX Innovation Inc.,"Montréal, QC H3A 1L4",2174-Computer programmers and interactive media developers,Corporation,1,1
Quebec, Global Talent Stream,Groupe Cyberswat Inc.,"Québec, QC G1X 3K2",2171-Information systems analysts and consultants,Corporation,2,2
Quebec, Global Talent Stream,Groupe Drako Media Inc.,"Montréal, QC H2Y 2P5",2172-Database analysts and data administrators,Corporation,1,1
Quebec, Global Talent Stream,Groupe Elucidia Inc.,"Québec, QC G2J  0B",2171-Information systems analysts and consultants,Corporation,1,1
Quebec, Global Talent Stream,Groupe In-RGY Consultation Inc,"Montréal, QC H2Y 1Y3",2171-Information systems analysts and consultants,Corporation,1,1
Quebec, Global Talent Stream,Groupe Technologies Desjardins inc.,"Montréal, QC H5B 1B2",2171-Information systems analysts and consultants,Unknown,43,42
Quebec, Global Talent Stream,Groupe Technologies Desjardins inc.,"Montréal, QC H5B 1B2",2172-Database analysts and data administrators,Unknown,6,6
Quebec, Global Talent Stream,Groupe Technologies Desjardins inc.,"Montréal, QC H5B 1B2",2173-Software engineers and designers,Unknown,2,2
Quebec, Global Talent Stream,Groupe Technologies Desjardins inc.,"Montréal, QC H5B 1B2",2174-Computer programmers and interactive media developers,Unknown,43,43
Quebec, Global Talent Stream,Groupe Touchette Inc.,"Montréal, QC H2N 1M7",2171-Information systems analysts and consultants,Unknown,2,2
Quebec, Global Talent Stream,Groupe Toumoro Inc.,"Québec, QC G2K 2G4",2175-Web designers and developers,Corporation,2,2
Quebec, Global Talent Stream,Hopper Inc.,"Montréal, QC H2S 2X3",2173-Software engineers and designers,Corporation,1,1
Quebec, Global Talent Stream,Hopper Inc.,"Montréal, QC H2S 2X3",2175-Web designers and developers,Corporation,1,1
Quebec, Global Talent Stream,Hybride Technologies Inc.,"PIEDMONT, QC J0R 1K0",5241-Graphic designers and illustrators,Corporation,2,2
Quebec, Global Talent Stream,Incloud Solutions D'affaires inc,"MONTREAL, QC H2Z 1S8",0213-Computer and information systems managers,Unknown,1,1
Quebec, Global Talent Stream,Industries Lassonde inc.,"Rougemont, QC J0L  1N",2171-Information systems analysts and consultants,Corporation,1,1
Quebec, Global Talent Stream,Intact Corporation Financière,"Montréal, QC H3A 2A5",2171-Information systems analysts and consultants,Corporation,1,1
Quebec, Global Talent Stream,Intact Corporation Financière,"Montréal, QC H3A 2A5",2174-Computer programmers and interactive media developers,Corporation,2,2
Quebec, Global Talent Stream,Interfacing Technologies,"MONTRÉAL, QC H3B 1A7",2171-Information systems analysts and consultants,Corporation,1,1
Quebec, Global Talent Stream,Interfacing Technologies Corporation,"MONTRÉAL, QC H3B 1A7",2171-Information systems analysts and consultants,Corporation,1,1
Quebec, Global Talent Stream,Isaac Instruments Inc.,"Saint-Bruno-de-Montarville, QC J3V 0B7",2171-Information systems analysts and consultants,Corporation,2,2
Quebec, Global Talent Stream,Isaac Instruments Inc.,"Saint-Bruno-de-Montarville, QC J3V 0B7",2173-Software engineers and designers,Corporation,1,1
Quebec, Global Talent Stream,Isaac Instruments Inc.,"Saint-Bruno-de-Montarville, QC J3V 0B7",2174-Computer programmers and interactive media developers,Corporation,2,2
Quebec, Global Talent Stream,Isaac Instruments Inc.,"Saint-Bruno-de-Montarville, QC J3V 0B7",2175-Web designers and developers,Corporation,1,1
Quebec, Global Talent Stream,Ivalua Canada Inc.,"Mont-Royal, QC H4P 2N2",2171-Information systems analysts and consultants,Corporation,1,1
Quebec, Global Talent Stream,Kaloom Inc,"Montreal, QC H3C 2G9",2173-Software engineers and designers,Corporation,2,2
Quebec, Global Talent Stream,Kaloom Inc,"Montreal, QC H3C 2G9",2174-Computer programmers and interactive media developers,Corporation,1,1
Quebec, Global Talent Stream,KEZBER & ASSOCIÉS INC.,"Magog, QC J1X  2B",2174-Computer programmers and interactive media developers,Partnership,1,1
Quebec, Global Talent Stream,Klanik Canada Inc.,"MONTRÉAL, QC H3B 2E3",2173-Software engineers and designers,Corporation,2,2
Quebec, Global Talent Stream,Klanik Canada Inc.,"MONTRÉAL, QC H3B 2E3",2174-Computer programmers and interactive media developers,Corporation,2,2
Quebec, Global Talent Stream,Larochelle Groupe Conseil Inc.,"Montréal, QC H3B 2N2",2171-Information systems analysts and consultants,Unknown,15,15
Quebec, Global Talent Stream,Larochelle Groupe Conseil Inc.,"Montréal, QC H3B 2N2",2172-Database analysts and data administrators,Unknown,2,2
Quebec, Global Talent Stream,LeddarTech Inc.,"Québec, QC G1P 2J7",2173-Software engineers and designers,Corporation,1,1
Quebec, Global Talent Stream,Les Dessins Drummond inc.,"Drummondville, QC J2C 7B5",2174-Computer programmers and interactive media developers,Unknown,1,1
Quebec, Global Talent Stream,Les Entreprises DBM Reflex Inc.,"Laval, QC H7L 5C7","0013-Senior managers - financial, communications and other business services",Corporation,1,1
Quebec, Global Talent Stream,Les Films Sony Imageworks Quebec Inc.,"Montréal, QC H2W 1T9",5241-Graphic designers and illustrators,Co-operative,4,4
Quebec, Global Talent Stream,Les services conseils ABNA inc,"Québec, QC G1V 2M2",2171-Information systems analysts and consultants,Corporation,1,1
Quebec, Global Talent Stream,Les Systèmes Adda Tech Inc.,"LAVAL, QC H7L 4S4",2171-Information systems analysts and consultants,Corporation,1,1
Quebec, Global Talent Stream,Les Systèmes Adda Tech Inc.,"LAVAL, QC H7L 4S4",2175-Web designers and developers,Corporation,1,1
Quebec, Global Talent Stream,Levio Conseils,"QUÉBEC, QC G1W 0C4",0213-Computer and information systems managers,Corporation,4,4
Quebec, Global Talent Stream,Levio Conseils,"QUÉBEC, QC G1W 0C4",2171-Information systems analysts and consultants,Corporation,37,37
Quebec, Global Talent Stream,Levio Conseils,"QUÉBEC, QC G1W 0C4",2172-Database analysts and data administrators,Corporation,3,3
Quebec, Global Talent Stream,Levio Conseils,"QUÉBEC, QC G1W 0C4",2173-Software engineers and designers,Corporation,6,6
Quebec, Global Talent Stream,Levio Conseils,"QUÉBEC, QC G1W 0C4",2174-Computer programmers and interactive media developers,Corporation,43,43
Quebec, Global Talent Stream,Levio Conseils,"QUÉBEC, QC G1W 0C4",2175-Web designers and developers,Corporation,2,2
Quebec, Global Talent Stream,Levio Conseils Inc.,"QUÉBEC, QC G1W 0C4",2171-Information systems analysts and consultants,Corporation,1,1
Quebec, Global Talent Stream,Levio Conseils Inc.,"QUÉBEC, QC G1W 0C4",2174-Computer programmers and interactive media developers,Corporation,1,1
Quebec, Global Talent Stream,Malicis Informatique,"Montréal, QC H3B  4G",0213-Computer and information systems managers,Corporation,1,1
Quebec, Global Talent Stream,Malicis Informatique,"Montréal, QC H3B  4G",2171-Information systems analysts and consultants,Corporation,1,1
Quebec, Global Talent Stream,Matiss Inc.,"st-georges, QC G6A 1K5",2174-Computer programmers and interactive media developers,Unknown,1,1
Quebec, Global Talent Stream,MEDFAR International Inc.,"Montréal, QC H3B 2S7",2173-Software engineers and designers,Corporation,1,1
Quebec, Global Talent Stream,Métalogique,"QUÉBEC, QC G2K 2H6",2171-Information systems analysts and consultants,Corporation,2,2
Quebec, Global Talent Stream,Métalogique,"QUÉBEC, QC G2K 2H6",2174-Computer programmers and interactive media developers,Corporation,1,1
Quebec, Global Talent Stream,Micro Logic Sainte-Foy Ltée,"QUÉBEC, QC G1V 1V8",2171-Information systems analysts and consultants,Corporation,2,2
Quebec, Global Talent Stream,Micro Logic Sainte-Foy Ltée,"QUÉBEC, QC G1V 1V8",2173-Software engineers and designers,Corporation,2,2
Quebec, Global Talent Stream,Microcom Développements Inc.,"Danville, QC J0A 1A0",2171-Information systems analysts and consultants,Corporation,1,1
Quebec, Global Talent Stream,Mistplay Inc.,"Monteal, QC H2Z 1G6",2174-Computer programmers and interactive media developers,Unknown,1,1
Quebec, Global Talent Stream,Momentum Technologies inc.,"Québec, QC G2J 0B9",2174-Computer programmers and interactive media developers,Unknown,1,1
Quebec, Global Talent Stream,Morgan Stanley Services Canada Corp,"Montreal, QC H3C 3S4",0213-Computer and information systems managers,Unknown,1,1
Quebec, Global Talent Stream,Morgan Stanley Services Canada Corp,"Montreal, QC H3C 3S4",2171-Information systems analysts and consultants,Unknown,1,1
Quebec, Global Talent Stream,Morgan Stanley Services Canada Corp,"Montreal, QC H3C 3S4",2174-Computer programmers and interactive media developers,Unknown,4,4
Quebec, Global Talent Stream,NUMIGI SOLUTIONS INC.,"Longueuil, QC J4H 1C6",2174-Computer programmers and interactive media developers,Unknown,1,1
Quebec, Global Talent Stream,Nurun Inc.,"Montréal, QC H2V 4S6",2171-Information systems analysts and consultants,Corporation,1,1
Quebec, Global Talent Stream,O2Web Solutions inc.,"Québec, QC G1V 4H2",2175-Web designers and developers,Corporation,1,1
Quebec, Global Talent Stream,OCTOSAFES Inc,"QUÉBEC, QC G2E 2G2",2171-Information systems analysts and consultants,Corporation,2,2
Quebec, Global Talent Stream,Okiok Data Ltée,"LAVAL, QC H7T 0A3",2173-Software engineers and designers,Corporation,1,1
Quebec, Global Talent Stream,Okra Media Inc.,"MONTRÉAL, QC H2X 2T7",2173-Software engineers and designers,Corporation,1,1
Quebec, Global Talent Stream,OnePoint Canada Inc.,"MONTRÉAL, QC H3B 1K9",2174-Computer programmers and interactive media developers,Corporation,1,1
Quebec, Global Talent Stream,Opticca Consulting Inc.,"Vaudreuil-Dorion, QC J7V 0N3",2171-Information systems analysts and consultants,Unknown,4,4
Quebec, Global Talent Stream,OPTISIGMA INC.,"Verdun, QC H3E  1N",2171-Information systems analysts and consultants,Corporation,2,2
Quebec, Global Talent Stream,Paradigme3 inc.,"SAINTE-MARIE, QC G6E 3S5",2174-Computer programmers and interactive media developers,Sole Proprietorship,1,1
Quebec, Global Talent Stream,People Can Fly Canada Inc.,"Montréal, QC H3N  1M",5241-Graphic designers and illustrators,Corporation,1,1
Quebec, Global Talent Stream,Pixomondo YUL Production Inc,"Montreal, QC H3Z 2Y3","5131-Producers, directors, choreographers and related occupations",Unknown,1,1
Quebec, Global Talent Stream,Pixomondo YUL Production Inc,"Montreal, QC H3Z 2Y3",5241-Graphic designers and illustrators,Unknown,2,2
Quebec, Global Talent Stream,Planon Canada Inc.,"Montréal, QC H3B  2E",2171-Information systems analysts and consultants,Corporation,1,1
Quebec, Global Talent Stream,Poka Inc.,"Québec, QC G1N 3X6",2172-Database analysts and data administrators,Corporation,1,1
Quebec, Global Talent Stream,Premier Continuum Inc.,"Montréal, QC H3A 2R7",2171-Information systems analysts and consultants,Corporation,1,1
Quebec, Global Talent Stream,Productions Double Negative Montreal Ltee,"Montreal, QC H3B 2V6","5131-Producers, directors, choreographers and related occupations",Unknown,2,2
Quebec, Global Talent Stream,Productions Double Negative Montreal Ltee,"Montreal, QC H3B 2V6",5241-Graphic designers and illustrators,Unknown,27,27
Quebec, Global Talent Stream,Projexia Inc.,"MONTRÉAL, QC H2Y 2H1",2171-Information systems analysts and consultants,Corporation,1,1
Quebec, Global Talent Stream,Recursion Canada Inc.,"Montréal, QC H3B 1R1",2174-Computer programmers and interactive media developers,Corporation,1,1
Quebec, Global Talent Stream,RISS CANADA INC,"SAINT BASILE LE GRAND, QC J3N  1V",2171-Information systems analysts and consultants,Corporation,1,1
Quebec, Global Talent Stream,Rodeo Fx,"Montréal, QC H3C  2M",2174-Computer programmers and interactive media developers,Corporation,1,1
Quebec, Global Talent Stream,Rodeo Fx,"Montréal, QC H3C  2M",5241-Graphic designers and illustrators,Corporation,12,12
Quebec, Global Talent Stream,Rodéo FX Inc.,"Montréal, QC H3C  2M",5241-Graphic designers and illustrators,Corporation,1,1
Quebec, Global Talent Stream,Savoir-Faire Linux Inc.,"MONTRÉAL, QC H2R 2Y5",2171-Information systems analysts and consultants,Corporation,1,1
Quebec, Global Talent Stream,Scanline VFX Montreal Inc.,"MONTRÉAL, QC H3B 2S2",5241-Graphic designers and illustrators,Corporation,6,6
Quebec, Global Talent Stream,Serti Informatique Inc.,"Montréal, QC H1J 3B6",2174-Computer programmers and interactive media developers,Corporation,1,1
Quebec, Global Talent Stream,Services et Solutions TWM Canada Inc.,"Montréal, QC H2Y  2S",2171-Information systems analysts and consultants,Corporation,1,1
Quebec, Global Talent Stream,Sharethrough Inc.,"Montréal, QC H2T  3B",2174-Computer programmers and interactive media developers,Corporation,1,1
Quebec, Global Talent Stream,Société Conseil Groupe LGS,"Québec, QC G1V 4K5",0213-Computer and information systems managers,Corporation,1,1
Quebec, Global Talent Stream,Société Conseil Groupe LGS,"Québec, QC G1V 4K5",2147-Computer engineers (except software engineers and designers),Corporation,2,2
Quebec, Global Talent Stream,Société Conseil Groupe LGS,"Québec, QC G1V 4K5",2171-Information systems analysts and consultants,Corporation,5,5
Quebec, Global Talent Stream,Société Conseil Groupe LGS,"Québec, QC G1V 4K5",2174-Computer programmers and interactive media developers,Corporation,4,4
Quebec, Global Talent Stream,SOLUTION I.A. CANADA INC.,"MONTRÉAL, QC H2W 2R2",0213-Computer and information systems managers,Corporation,1,1
Quebec, Global Talent Stream,SOLUTION I.A. CANADA INC.,"MONTRÉAL, QC H2W 2R2",2171-Information systems analysts and consultants,Corporation,2,2
Quebec, Global Talent Stream,Solution Petal Inc.,"Québec, QC G1K 3H5",2171-Information systems analysts and consultants,Corporation,1,1
Quebec, Global Talent Stream,Solution Petal Inc.,"Québec, QC G1K 3H5",2175-Web designers and developers,Corporation,1,1
Quebec, Global Talent Stream,Solutions Acquire Inc.,"Montreal, QC H3B 5H4",0213-Computer and information systems managers,Unknown,1,1
Quebec, Global Talent Stream,Solutions d'affaires MPEX inc.,"Québec, QC G2K  2B",2173-Software engineers and designers,Corporation,1,1
Quebec, Global Talent Stream,Solutions Industrielles HTRC inc.,"Sherbrooke, QC J1L 1C2",2174-Computer programmers and interactive media developers,Corporation,1,1
Quebec, Global Talent Stream,Soundskrit Inc.,"Montréal, QC H3K  1G",2173-Software engineers and designers,Corporation,1,1
Quebec, Global Talent Stream,Squarepoint Technologies Inc,"Montréal, QC H3B 0G7",2173-Software engineers and designers,Corporation,1,1
Quebec, Global Talent Stream,Stay22 Technologies Inc.,"Montreal, QC H2J  1X",2174-Computer programmers and interactive media developers,Corporation,2,3
